title,description
Employment in Charlottetown's digital sector growing rapidly,Companies looking for qualified workers,2019-09-17,CBC
N.B. physicians' college has 'total confidence' in medical officer despite employment history,"Dr. Kim Barker hired convicted fraudster to oversee finances in Algoma due to romantic interest, KPMG suggests",2020-02-06,CBC
"Canada added 35,000 jobs in December, capping strong 2019 for employment",Unemployment rate falls to 5.6%,2020-01-10,CBC
Paid domestic violence leave part of N.W.T. employment act starting next year,Changes to Employment Standards Act include extending parental leave from 37 to 67 weeks,2019-12-13,CBC
Employment market looks good for Region of Waterloo and Guelph,Two cities are doing pretty well says conference board economist,2019-07-10,CBC
Employment program at Regina high school helps students find their path to success,"Ministry of Corrections and Policing commits $87,000 to program ",2019-12-17,CBC
"Employment program seeing success, says Charlottetown youth group",Adventure Group program enhances skills so youth can get jobs,2019-05-22,CBC
A growing job market but more part time work: A picture of employment in Toronto,City's just-released employment survey counts over 1.5 million jobs in the region,2020-01-20,CBC
Dozens duped by fake online employment ad about job opening at a Winnipeg coffee shop,"Between 40 and 50 people inquired about job but more calls incoming, says owner of Park Line Coffee",2020-01-08,CBC
Trudeau non-committal on airline bailout as Air Canada lays off thousands,Layoff announcement caught federal government off guard,2020-05-16,CBC
About 2.2 million Ontario workers lost jobs or faced big drop in hours due to COVID-19: watchdog,One silver lining: Sharp bounce-back possible if cases don't spike and require 2nd lockdown,2020-05-15,CBC
'I can carve my own path:' Mechanic shop provides employment to at-risk youth,"With a mission to provide opportunity to young people, Father and Sons repairs more than engines",2019-09-23,CBC
Thunder Bay AETS receives nearly $17M funding for 10 years,"A total of $16,947,730 of federal funding over a period of 10 years was announced on Monday",2019-08-14,CBC
Nain production centre aims to save lives on the ice and create employment in remote Labrador,The smart buoy plant built six of SmartBUOYs this year but has orders for many more,2019-12-12,CBC
"Sask. employment insurance cases down 10% from last year, biggest drop of provinces",Employment rose 3% from May 2018 to May 2019 ,2019-07-18,CBC
Employment on P.E.I. down slightly for May,Unemployment rate down slightly from this time last year,2019-06-07,CBC
"Edmontonians duped out of $240,000 by online employment scams this year","'They stop at nothing,' says Edmonton police detective",2019-08-01,CBC
How some of P.E.I.'s oldest businesses are coping with COVID-19,'If we can do 50 per cent we'll be lucky',2020-05-16,CBC
"Canada's summer jobs program a win for Sudbury employers, students",Program can be a 'test drive' for students before committing to a career,2019-08-26,CBC
Marc Lemire and city 'mutually agree' to end his employment following investigation,City says 'no evidence' Lemire inappropriately accessed data or private information,2020-01-03,CBC
No work experience? No problem: Small-town bakery teaches people with employment barriers,Skeena Bakery celebrates a decade in business ,2019-07-13,CBC
Café helping people with employment barriers opens in Sydney,Café offers learning opportunities for clients of Horizon Achievement Centre,2019-05-31,CBC
"Inuit groups to get  more than $161M over 5 years for skills, employment training",Minister Carolyn Bennett announced changes to Indigenous skills and employment program in Iqaluit on Monday  ,2019-07-09,CBC
Feds give $1 million to support First Nations employment in Cape Breton,"Mi'kmaw Economic Benefits Office to create program to encourage Indigenous youth in STEM, business fields",2019-07-27,CBC
Paul Lane questions continued employment of top Muskrat Falls execs at Nalcor,Independent MHA said in question period that inquiry shows changes are needed,2019-06-20,CBC
COVID-19 forces London job fair to go virtual with a 'video game feel',London job seekers and employers to connect online instead of in person,2020-05-12,CBC
"Child care help, training aid will help lower employment barriers for Indigenous people, says handbook","City of Saskatoon, employers say businesses need advice to improve outcomes",2019-08-28,CBC
New money for arts professionals in the N.W.T. to help during COVID-19 pandemic,A $250K program is now taking applications from arts professionals and organizations,2020-05-15,CBC
New money for arts professionals in the N.W.T. to help during COVID-19 pandemic,A $250K program is now taking applications from arts professionals and organizations,2020-05-15,CBC
"Time to give all employees the right to honour their own religious holidays, says employment lawyer",'Why is it that only one religious group has its holidays statutorily protected?' asks Stuart Rudner,2019-06-02,CBC
Male teacher at Greater Victoria daycare charged with sexual assault,Feng Pan released on undertaking not to engage in activity or employment with anyone under age of 16,2020-05-15,CBC
Male teacher at Greater Victoria daycare charged with sexual assault,Feng Pan released on undertaking not to engage in activity or employment with anyone under age of 16,2020-05-15,CBC
"Ontario Northland launches scheduled bus service between Thunder Bay, White River, Winnipeg","Service east of Thunder Bay begins May 17, western service starts May 18 with stops in Kenora, Dryden",2020-05-14,CBC
Kaie Kellough imagines a COVID-19 symphony at the Sala Rossa,"Ear to Night is an essay by Kaie Kellough, part of CBC Books' series about life during COVID-19",2020-05-15,CBC
Low-wage earners in N.W.T. to get financial boost from territorial government,Anyone making less than $18 an hour in the N.W.T. should see part of $6.2M in temporary funding,2020-05-12,CBC
StatsCan cracks down on early access to data after last week's jobs number leak,"Bloomberg got the number early from someone, and the data agency is trying to find out who",2020-05-13,CBC
Student backlash prompts McMaster University to remove Hong Kong Police Force job postings,The school promptly removed the job listings after complaints from students,2020-05-14,CBC
First Nations fishermen in northern Manitoba welcome federal COVID-19 relief response,"'We have faced lots of obstacles but nothing like COVID,' says Albert Ross of Grand Rapids ",2020-05-15,CBC
Federal government fast-tracking temporary foreign worker approvals to fill labour gaps,Changes allow workers to switch employers immediately while permits are approved,2020-05-12,CBC
Students can apply for COVID-19 emergency aid beginning Friday,"Post-secondary students eligible for $1,250 could receive payments in 3-5 days",2020-05-13,CBC
Lobster population deemed healthy in eastern N.S. as uncertain season begins,"'We can't help but be pleased, to take some pride,' says Cape Breton fisherman",2020-05-15,CBC
Lobster fishery opens in northern N.B. Friday morning,Fishermen face uncertainty with price and markets for their catch,2020-05-15,CBC
N.B. COVID-19 roundup: Public health announces no new cases for 6 straight days,The active case that was still under investigation has now been deemed travel-related,2020-05-12,CBC
"Mom, you lived through the internment of Japanese Canadians. We'll get through this pandemic, too","To mark Mother's Day, Laura Saimoto thanks her mom for her strength and perseverance",2020-05-10,CBC
A boost for essential workers; Why some nursing homes say no to 'granny cams': CBC's Marketplace cheat sheet,Newsletter: Consumer and health news you need from the week,2020-05-10,CBC
Pandemic benefit cheats could get caught by new CRA measures — but not soon,'Back-end’ validation of CERB claims won’t happen until 2021,2020-05-15,CBC
Another 3 million Americans filed for jobless benefits last week,Nearly one quarter of U.S. working-age population has now filed for jobless benefits,2020-05-07,CBC
Is it safe to use restaurant utensils? Your COVID-19 questions answered,"From restaurant utensils to organ donations, here's what you’re asking us today.",2020-05-14,CBC
'We need to fix this': Horgan pushes feds to foot the bill for paid sick leave,"‘I believe this is not just a local B.C. problem, it is a national problem,' says premier",2020-05-12,CBC
FFAW welcomes $470M federal pandemic relief package,Relief package for fishing industry is being welcomed by the FFAW.,2020-05-14,CBC
Frustrated EI applicants find an end-run around overwhelmed call centres,"An online form buried on Service Canada's website can get faster results — for now, at least",2020-05-07,CBC
"3% of Manitoba government employees 'aren't needed right now,' premier says in defence of workforce cuts",Province announced earlier this week that it will cut non-essential workforce expenditures by 2.2%,2020-05-07,CBC
Join this video conference so you can read silently with others,,2020-05-15,CBC
"Ottawa will distribute pandemic money now, 'clean up' fraudulent claims later, PM says","There will be ‘retroactive action’ to pinpoint instances of benefit fraud, says Trudeau",2020-05-12,CBC
Another quarter-million Albertans lost work in April as COVID-19 shutdown grips province,Employment rate for young women cut nearly in half as pandemic hits service sector especially hard,2020-05-08,CBC
"As international students struggle to make ends meet, universities face crippling drop in enrolment","Students from abroad bring Canadian institutions $6B in fees, which could dry up under pandemic restrictions",2020-05-07,CBC
"Single parents struggling to cope in coronavirus fallout, association says",N.L. organization crisis calls are up since outbreak began in the province,2020-05-11,CBC
Middle and high school students to process lobster after temporary foreign worker ban,New Brunswick plant owners say processing will move to Nova Scotia and P.E.I.,2020-05-15,CBC
"4.4M Americans filed for new jobless claims last week, bringing COVID-19 total above 26M","Jobless claims figure for week up to April 18 was 810,000 less than previous week's level",2020-04-23,CBC
Fort Resolution school offers students drive-in internet,"Large majority of students have limited, or no access to internet needed for learning",2020-05-11,CBC
"Ensign Energy Services suspends quarterly dividend, reports $29.3M Q1 loss",Calgary company stopped regular payment of six cents per share,2020-05-11,CBC
N.W.T. schools to remain closed for remainder of academic year,Education leaders to keep schools closed due to the challenges reopening presents,2020-05-15,CBC
"Support for fishermen affected by COVID-19 days away, says fisheries minister",Pandemic has already delayed start of the lucrative spring lobster fishery in Gulf of St. Lawrence,2020-05-06,CBC
"Pandemic claims 1 in 12 Manitoba jobs so far, Statistics Canada says","Retail, restaurant and hotel workers account for 44% of job losses, with young adults, women hit hard",2020-05-08,CBC
Do I have the right to refuse work? Your COVID-19 questions answered,"From employee rights to calming anxiety, here's what you’re asking us today",2020-05-11,CBC
Path of COVID-19 economy even harder to predict than that of virus itself: Don Pittis,"Economic bounce-back depends not just on what virus does but how governments, businesses, people react",2020-05-04,CBC
Indigenous post-secondary students confused about federal COVID-19 funding support,"Eligibility for emergency student benefit not yet known, Indigenous-specific funding slated for 2021",2020-05-05,CBC
Chris Hall: the pandemic recession is placing a new burden on women,"Unlike previous recessions, this one is hitting the retail and services sectors the hardest",2020-05-09,CBC
"Electric heat pumps bring cleaner, cheaper power to Heiltsuk Nation","Hydro-powered pumps save average of $1,650 per household per year, Ecotrust Canada says",2020-05-12,CBC
Trudeau urges consumers to 'buy Canadian' as government pledges $470M for fisheries,"Ottawa creating new benefit, grant program and proposing changes to EI to support fish harvesters ",2020-05-14,CBC
"Canadian Olympic Committee, Fasken law firm agree to 5-year partnership",Relationship was fast-tracked because of COVID-19 pandemic,2020-05-12,CBC
"Facing fears workers won't work, P.E.I. asks Ottawa to change COVID benefits programs","'I don’t think anyone wants to see people paid to stay home while we have vacancies,' says Premier Dennis King",2020-05-02,CBC
EI claimants are going weeks without income as federal call system slows to a crawl,Bureaucratic glitches and busy signals blighting efforts to protect people left jobless by the pandemic,2020-05-01,CBC
Working women on P.E.I. suffering more in pandemic,"Unemployment rate higher for women, more leaving workforce",2020-05-08,CBC
New Zealand retail stores and restaurants reopening,"Malls, retail stores and gyms among businesses reopening Thursday, with schools to return Monday ",2020-05-13,CBC
Get informed on the top stories of the day in one quick scan,,2020-05-14,CBC
N.B. COVID-19 roundup: Province allows 2 visitors per palliative care patient,1 case of COVID-19 is still being investigated by New Brunswick public health officials,2020-05-11,CBC
"Sask.'s reopening strategy could present safety issue for workers with disabilities, says consultant",Carla Harris wants plan to include measures to protect workers,2020-04-25,CBC
N.W.T. government commits $5M for child care for essential workers,Funding will create four temporary child care programs during pandemic,2020-04-24,CBC
No slacking allowed: Companies keep careful eye on work-from-home productivity during COVID-19,"Law doesn't prohibit remote monitoring of workers, as long as they're informed",2020-05-14,CBC
Ottawa's economy expected to weather pandemic better than other Canadian cities,"Public service, high-tech sectors resilient during crisis: conference board report",2020-05-14,CBC
Feds ease restrictions on work permits for foreign workers,Wait time cut from 10 weeks to approximately 10 days,2020-05-13,CBC
A new place to live for kids aging out of foster care,There are 6 young people living in the downtown building,2020-05-11,CBC
Canada lost nearly 2 million jobs in April amid COVID-19 crisis: Statistics Canada,Statistics Canada says unemployment rate soared to 13% as full force of pandemic hit,2020-05-08,CBC
"Sask. economy has hopefully 'bottomed out' after losing 53,000 jobs in April, says economist",Saskatchewan unemployment rate reaches 11.3 per cent in April,2020-05-08,CBC
Dear gas station customers: Please start taking COVID-19 seriously,"Attendant says people spit on the pumps, ignore plexiglas shields",2020-05-01,CBC
"While preparing for emergency sitting, P.E.I. MLAs consider new ways to function under COVID-19","Discussions underway on rule changes that could allow virtual meetings, online debate by fall",2020-05-07,CBC
"Ontario reports missed COVID-19 cases, day after reopening plan revealed",Health Minister Christine Elliott says 'glitch' caused 87 cases to be missed Thursday,2020-05-15,CBC
N.W.T. will exempt federal COVID-19 emergency benefits from income assistance,"Canada's emergency benefits won't count as unearned income, says territory",2020-05-07,CBC
Service Canada quietly embraces delivering services digitally during COVID-19 pandemic,Online intake form and chatbot appears on website with little fanfare,2020-04-25,CBC
"Nova Scotia lost 50,000 jobs in April amid COVID-19",New Statistics Canada data shows the economic hit from public health restrictions,2020-05-08,CBC
Liberal finance chair says government hasn't been clear enough about risks of pandemic benefit fraud,Finance Minister Bill Morneau acknowledges fraudulent applications are a 'problem',2020-05-15,CBC
U.S. economy lost 20.5 million jobs in April,Unemployment rate surged to 14.7 per cent last month,2020-05-08,CBC
Expectant mothers to get financial help following omission: Qualtrough,Pregnant women are among more than 7M unique applicants for the CERB,2020-04-24,CBC
COVID-19's devastating toll on families in Montreal's poorest neighbourhoods,"'Anyone who sees these health inequalities emerge is completely unsurprised,' says public health ethicist",2020-05-15,CBC
Lac Des Iles mine expected to reopen May 26 after closure due to COVID-19 outbreak,"25 confirmed cases, including one death, linked to the mine; company taking 'phased' approach to restart",2020-05-13,CBC
Windsor has highest jobless rate in Canada for fourth month straight,Canada lost almost two million jobs during the month of April,2020-05-08,CBC
"Brian Pallister doubles down on cuts to Crowns, universities during pandemic",Premier says Manitoba can not ignore pandemic,2020-05-12,CBC
P.E.I. loses more than 9K jobs in April,Island workforce records biggest drop in Canada,2020-05-08,CBC
Calgary doctor worries about vulnerable workers as some businesses prepare to reopen,Some Alberta businesses are set to reopen on May 14,2020-05-12,CBC
OCI granted injunction as fishermen block out-of-province crab,"Producers association wants fishery to open, FFAW concerned about safety",2020-04-27,CBC
"Premier 'anxious' to open P.E.I. Legislature, Greens say it's about time",Emergency session likely won't happen before May 22,2020-05-06,CBC
"Students, young Manitobans say they're facing challenges finding work during COVID-19","Adapting practicums, virtual interviews are new challenges facing job seekers during pandemic",2020-04-26,CBC
Saint John mom says she lost her job after losing child care,Province says legislative changes protect workers' jobs during state of emergency,2020-04-26,CBC
Hamilton economy in 'extraordinary pain' but will see strong comeback next year: report,"Hamilton has lost roughly 8,500 jobs during the pandemic but all of them will likely return in 2021",2020-05-13,CBC
"As millions of workers apply for help, mothers-to-be say they can't get CERB",Expectant mothers trying to switch to CERB from EI face frustrating obstacles,2020-04-17,CBC
Coronavirus: What's happening in Canada and around the world on March 29,"1.6M Canadians have applied for employment insurance, says employment minister",2020-03-30,CBC
Anxious about COVID-19 and returning to work? Here's what you need to know,Employment lawyers explain the ins and outs of returning to the workplace,2020-05-06,CBC
Canadians receiving the CERB must re-apply to continue receiving benefits,Canadians can claim for up to 16 weeks of benefits between mid-March and Sept. 26,2020-04-16,CBC
"'We'll have to do some layoffs' if feds refuse EI for civil servants, Manitoba premier says","Brian Pallister says Crown corporations are eligible for wage subsidy program, core government should be too",2020-04-17,CBC
"FCA's Windsor Assembly Plant, Ford looking to restart this May as union works to ensure safety","Jerry Dias, national president of Unifor, said factories will look very different once reopened",2020-05-08,CBC
How to make your job search more successful — even during a recession,"It's a tough time to be sure, but here's where two experts think you should start",2020-05-12,CBC
Many N.S. businesses dealing with labour issue caused by emergency benefits program,"'Everything is different now. Everything has changed,' says Salvatore's Pizza owner",2020-04-15,CBC
"$9B in student financial supports 'promising,' says UPEI Student Union","Students will be eligible for $1,250 a month from May through August",2020-04-22,CBC
Unions worry reducing public sector work week could worsen 'economic misery' of  COVID-19 in Manitoba,"Premier proposed possibility as way of avoiding layoffs, reducing spending on non-essential services for now",2020-04-15,CBC
Students who collect emergency COVID-19 aid must attest they're looking for work,Conservatives suggested the support could discourage people from seeking work while employers face labour gaps,2020-04-30,CBC
University of Windsor international student frustrated by fee increase amid COVID-19,Incoming international students to pay between 5% and 16% more in fees,2020-05-11,CBC
OPINION | Working poor among the hardest hit during COVID-19 pandemic,"Low-income earners weren't stocking up on groceries and medications when lockdown hit, says Lori Fox",2020-04-29,CBC
COVID-19 no get-out-jail-free card for accused mail thief with 'deplorable' record,Gary Patrick Richard has a long history of ignoring court orders and fleeing police,2020-05-12,CBC
Record 6.6M Americans filed for jobless benefits last week,10 million Americans have filed for benefits in just 2 weeks,2020-04-02,CBC
"Justice Romain Pitt, a pioneer in the Canadian legal world, dies at 84","A founding director of Caribana, Pitt was appointed to Superior Court of Justice",2020-05-06,CBC
The unemployed: Here are some of the people behind the dwindling workforce,"Carla McEvoy is stuck in a cycle of being laid off, and she's sick of it",2020-04-20,CBC
No decision made on Terra Nova oilfield shutdown: Suncor,Premier Dwight Ball says 'offshore industry has undergone tremendous challenges',2020-05-12,CBC
Post-secondary students facing bleak job market say they're left out of COVID-19 relief,Job prospects have 'pretty much vanished' for students after summer employment,2020-04-09,CBC
Students struggling to find summer work in a pandemic economy,,2020-05-06,CBC
The latest on the coronavirus outbreak for May 6,,2020-05-06,CBC
Leader of student nutrition program in Sudbury says changes in the works to help those in need,"Schools are closed, and that means those running breakfast programs are having to run them a bit differently",2020-04-07,CBC
Nearly 1M Canadians applied for emergency COVID-19 benefits on Day 1,"Trudeau has promised to expand eligibility criteria to help students, people working reduced hours",2020-04-08,CBC
'Pretty good for government': Laid-off workers praise ease of COVID-19 emergency benefits site,But laid-off bartender who originally qualified for EI found switch-over to COVID-19 benefit confusing,2020-04-07,CBC
P.E.I. residents struggle to apply for EI as COVID-19 claims swamp phone lines,‘It’s virtually impossible to reach out to Service Canada at a time when Service Canada is really needed’,2020-04-07,CBC
Trudeau announces $1B COVID-19 package as WHO calls global outbreak a pandemic,"Federal government will waive 1-week wait for employment insurance, fund research",2020-03-11,CBC
"Federal government to announce supports for people, businesses hit by COVID-19 on Wednesday",PM says Ottawa expecting 'significant economic impacts' from COVID-19,2020-03-10,CBC
Nearly 6 million people have applied for COVID-19 emergency benefits,Wage subsidy legislation to help businesses keep workers on the payroll passed in Parliament on the weekend,2020-04-13,CBC
Federal COVID-19 benefits program portal opens today: Here's how to apply,"If applying by phone, Canadians can call the toll-free line at 1-800-959-2019",2020-04-06,CBC
"'We'll have to do some layoffs' if feds refuse EI for civil servants, Manitoba premier says","Brian Pallister says Crown corporations are eligible for wage subsidy program, core government should be too",2020-04-17,CBC
"Calgary Transit to cut up to 450 jobs amid COVID-19 ridership slump, union says","'For the ones that are going, it's going to be devastating'",2020-05-07,CBC
"Open letter to PM urges oilpatch bailout money go to unemployed workers, not energy companies","Money to companies 'will not help workers, only prolongs our reliance on fossil fuels'",2020-03-24,CBC
Fish plant workers in N.S. relieved to be included in CERB program,"'There's somebody out there actually thinking of us,' says one worker",2020-04-15,CBC
"Self-employed, contract workers seek EI in wake of COVID-19 layoffs",Union hopes people apply online to maintain social distancing,2020-03-18,CBC
'A one-two gut-punch': COVID-19 puts B.C. taxi industry 'on the ropes',"Some companies shut down, others have drastically reduced their fleets as coronavirus disrupts business",2020-04-04,CBC
"Compared to U.S., Canada's COVID-19 response a case study in political civility","Ontario's Doug Ford, Ottawa's Chrystia Freeland form unlikely duo",2020-04-15,CBC
Ottawa boosts student job wage subsidy to 100% as March unemployment data expected to shatter record,"Jobs numbers Thursday could show more than 500,000 jobs were lost last month",2020-04-08,CBC
"Pandemic proves it's time for basic income for all, economists say",COVID crisis a harsh reminder that 'people were not making enough money to meet their basic needs',2020-05-03,CBC
Former SAO accused of fraud files $2.57 million defamation lawsuit against Norman Wells,Lawsuit names former and current senior administrators as well as mayor,2020-05-07,CBC
P.E.I. MP 'hopeful' emergency benefits for seasonal workers coming soon,'Am I going to be one of the ones who's going to fall through the cracks?',2020-04-14,CBC
Some Toronto workers 'left out' of federal financial support amid COVID-19,"Canada Emergency Response Benefit has gaps that need to be fixed, workers say",2020-04-06,CBC
"As Suncor ponders Terra Nova's future, N.L. offshore workers worry about their own","Supply and service sector also on edge as business slows, while government pushes for federal help",2020-05-13,CBC
"Oil producers, payday lender, 7-Eleven among those lobbying Sask. gov't about COVID-19 concerns",Opposition leader disappointed his call for broader COVID-19 task force has gone unheeded,2020-05-13,CBC
"COVID-19 on P.E.I.: What's happening Saturday, May 9",P.E.I. craft breweries seek relief as sales plummet during COVID-19,2020-05-09,CBC
"Edmonton Public Schools issues layoffs to nearly 1,900 staff",District lost $17.5M after province clawed back funding for COVID-19 response,2020-04-17,CBC
No charges laid following fish harvesters protest Saturday,"Concerns include low crab prices, trip limits and lack of federal funding",2020-05-09,CBC
"Food banks are in for a rough ride, but $500K pledge from province is big help",Province partners with Food First NL to find ways to help during emergency,2020-03-27,CBC
Trudeau announces $9B in financial support for students; critics say pandemic aid must flow faster,"Students will be eligible for $1,250 a month from May through August",2020-04-22,CBC
"After 101 years in business, Army & Navy department stores to permanently close",5 locations across B.C. and Alberta to stay closed following temporary closures in March due to COVID-19,2020-05-10,CBC
Get informed on the top stories of the day in one quick scan,,2020-05-01,CBC
"More help on the way for youth, businesses taking financial hit from COVID-19: PM","Conservatives warn of business bankruptcies, increase in poverty if subsidies don't flow soon",2020-04-08,CBC
Why millions of Americans are losing health coverage during COVID-19 pandemic,Mass joblessness has walloped country's employment-based health system,2020-05-14,CBC
Federal government offers relief to northern students facing summer job reductions,"N.W.T. government, City of Yellowknife student hiring on hold",2020-04-22,CBC
MRU expands mandatory unpaid leave for employees as COVID crisis continues,'We recognize these decisions have significant impacts on employees',2020-04-27,CBC
Anxiety rises for tenants and landlords as May rent comes due,People making choices about bill payments after job losses and business closures because of pandemic,2020-04-30,CBC
What employers and employees need to know during the COVID-19 pandemic,"B.C. employers aren't obligated to pay sick leave, but employees have other options",2020-03-14,CBC
"Giving Tuesday Now urges people to spread kindness, support charities","'It really is a time where things have really snowballed, in terms of the need out there'",2020-05-05,CBC
"Federal COVID-19 benefits could be deposited within 3 to 5 days of applying, Trudeau says",Conservative finance critic Pierre Poilievre says people should qualify if they work reduced hours,2020-04-05,CBC
"COVID-19 obliterates 117,000 Albertans' jobs, hitting young, female service workers hardest","New Statistics Canada data offers a snapshot of the pandemic's effects, and it's only the beginning",2020-04-09,CBC
"Ontario lost 400,000 jobs in March, but more dire figures may still be on the way",The national jump in unemployment is the largest in recorded history,2020-04-09,CBC
"Federal COVID-19 benefits could be deposited within 3 to 5 days of applying, Trudeau says",Conservative finance critic Pierre Poilievre says people should qualify if they work reduced hours,2020-04-05,CBC
Labour group calls for premium wage increase for personal support workers,Emergency order limits PSWs from working in more than one health-care location,2020-04-23,CBC
Whistler hotel banquet workers to be repaid $85K in tips,Union says money was unfairly given to catering sales managers,2020-01-30,CBC
"Latest N.S. privacy breach reveals names, medical conditions, sexual abuse details",Government saying little about unredacted Workers' Compensation Board appeal decisions that were posted online,2020-05-13,CBC
Essential worker registry set up in Windsor to link employees with jobs,Workforce WindsorEssex launches tool after survey shows need for labour,2020-04-20,CBC
Food delivery service Foodora says it's closing in Canada on May 11,Company had been fighting an attempt to unionize with postal workers,2020-04-28,CBC
Windsor sees highest jobless rate across Canada in March,Statistics Canada data shows city saw big losses last month ,2020-04-09,CBC
"What you need to know about COVID-19 in Alberta on Sunday, May 10",Provincial health officials will open a temporary second centre to test for COVID-19 in Brooks,2020-05-10,CBC
Manitobans most vulnerable to severe COVID-19 outcomes wary about returning to work,"Those with chronic illnesses, underlying conditions at higher risk for significant COVID-19 effects",2020-04-29,CBC
Q & A: 'How do I refuse unsafe work in the era of COVID-19?',Maxwell Bauer of Morrison Reist Krauss LLP speaks to CBC Kitchener-Waterloo,2020-04-01,CBC
On edge: Manitobans living near U.S. border face uncertainty as 'non-essential' crossings restricted,"'Families marry across the border, people work there,' says Sprague resident",2020-03-19,CBC
Students facing bleak job market this summer,"Pandemic has left university, college students with few employment prospects",2020-04-21,CBC
"How do you process a million EI claims? Don't try to make it perfect, say experts","Liberals introduce Canada Emergency Response Benefit to provide $2,000 a month for four months",2020-03-26,CBC
These Calgarians received thousands in CERB payments — but don't qualify and never applied,Federal government insists it's impossible for people to get COVID-19 emergency support without applying,2020-04-28,CBC
Restarting the economy is not as simple as just turning the lights back on,"What would C.D. Howe do? Prepare to be in this for the long haul, but use the opportunity for transformation",2020-04-13,CBC
"COVID-19 on P.E.I.: What's happening Saturday, May 9",P.E.I. craft breweries seek relief as sales plummet during COVID-19,2020-05-09,CBC
B.C. introduces job protection for employees unable to work due to COVID-19,"Unpaid leave will be retroactive to Jan. 27, 2020, according to changes to B.C.'s Employment Standards Act",2020-03-24,CBC
"Feds working 'as fast as we can' on aid, assures MP Chagger",,2020-03-24,CBC
P.E.I. sees 'tremendous growth' in jobs in 2019,"Total number of jobs tops 80,000",2020-01-14,CBC
P.E.I. woman loses $700 to online job scam,'They prey on these sort of grave disaster situations',2020-05-13,CBC
B.C. introduces job protection for employees unable to work due to COVID-19,"Unpaid leave will be retroactive to Jan. 27, 2020, according to changes to B.C.'s Employment Standards Act",2020-03-24,CBC
"Feds working 'as fast as we can' on aid, assures MP Chagger",,2020-03-24,CBC
"WestJet to lay off 3,000 more employees as demand for service craters",The airline said it is currently seeing less than five per cent of its 'pre-COVID-19 guest loads',2020-04-23,CBC
P.E.I. sees 'tremendous growth' in jobs in 2019,"Total number of jobs tops 80,000",2020-01-14,CBC
Have questions about Canada emergency response benefit? This lawyer has answers,CBC Kitchener-Waterloo put your questions about temporary income support to a pension and benefits lawyer,2020-04-08,CBC
Ontario has now lost more than 1 million jobs during the COVID-19 pandemic,"Unemployment rate climbs to 11.3%, with a warning that many workers have simply left the job market",2020-05-08,CBC
Your COVID-19 financial concerns,CBC Ottawa asked financial literacy counselor Pamela George to help people struggling with money ,2020-04-26,CBC
"N.B. COVID-19 roundup: Return to new normal is 'not a race,' top doctor says","Province extends state of emergency, despite no new cases for 12 days",2020-04-30,CBC
'I can be myself': Youth FASD support program expands in Yellowknife,"4Y program has expanded from three to 12 participants, and there's a waiting list",2020-05-10,CBC
Halifax woman pens guide for those facing unemployment amid COVID-19 outbreak,'We all react to these things differently. Mine seemed to be to make a bunch of lists',2020-03-21,CBC
B.C. First Nations say Ottawa will match province's $300 social assistance supplement on reserves,Income assistance for on-reserve residents flows from Indigenous Services Canada,2020-04-10,CBC
Manitoba allows businesses to keep employees laid off longer during COVID-19,Change in rules means employers won't be forced to terminate jobs,2020-03-27,CBC
