,description,publishedAt,title,title_desc_sent_1,title_desc
1,Central bank says number of people falling behind on mortgages could almost quadruple,2020-05-14,"Mortgage arrears rate could spike to double what it was in 2009, Bank of Canada says",-1,"Mortgage arrears rate could spike to double what it was in 2009, Bank of Canada says. Central bank says number of people falling behind on mortgages could almost quadruple"
32,"Stephen Poloz, one of the few central bankers to resist the global push toward easier monetary policy last year, said the door is open for the Bank of Canada to cut interest rates if the current economic slowdown persists.",2020-01-22,Bank of Canada opens door to rate cut on persistent slowdown,-1,"Bank of Canada opens door to rate cut on persistent slowdown. Stephen Poloz, one of the few central bankers to resist the global push toward easier monetary policy last year, said the door is open for the Bank of Canada to cut interest rates if the current economic slowdown persists."
65,'A negative supply shock like this ... is just what we don't need',2019-09-16,Oil-price shock couldn't come at a worse time for global economy in grip of deepening downturn,-1,Oil-price shock couldn't come at a worse time for global economy in grip of deepening downturn. 'A negative supply shock like this ... is just what we don't need'
16,"When stock markets go down by 7%, automatic trading halts kick in to calm the situation",2020-03-16,TSX and Dow Jones lose another 10% as coronavirus sell-off continues,-1,"TSX and Dow Jones lose another 10% as coronavirus sell-off continues. When stock markets go down by 7%, automatic trading halts kick in to calm the situation"
1,Central bank says number of people falling behind on mortgages could almost quadruple,2020-05-14,"Mortgage arrears rate could spike to double what it was in 2009, Bank of Canada says",-1,"Mortgage arrears rate could spike to double what it was in 2009, Bank of Canada says. Central bank says number of people falling behind on mortgages could almost quadruple"
22,Former U.S. Federal Reserve governor ​Kevin Warsh is making the case for the U.S. central bank to lead coordinated interest rate cuts in order to support the global economy amid the rapid spread of coronavirus.,2020-02-27,Ex-Fed official urges coordinated rate cuts as virus spreads,-1,Ex-Fed official urges coordinated rate cuts as virus spreads. Former U.S. Federal Reserve governor ​Kevin Warsh is making the case for the U.S. central bank to lead coordinated interest rate cuts in order to support the global economy amid the rapid spread of coronavirus.
29,Finance columnist Mark Ting expects more short term volatility with further drops in the Chinese stock markets,2020-02-02,How coronavirus fears could impact your investment portfolio,-1,How coronavirus fears could impact your investment portfolio. Finance columnist Mark Ting expects more short term volatility with further drops in the Chinese stock markets
32,"Stephen Poloz, one of the few central bankers to resist the global push toward easier monetary policy last year, said the door is open for the Bank of Canada to cut interest rates if the current economic slowdown persists.",2020-01-22,Bank of Canada opens door to rate cut on persistent slowdown,-1,"Bank of Canada opens door to rate cut on persistent slowdown. Stephen Poloz, one of the few central bankers to resist the global push toward easier monetary policy last year, said the door is open for the Bank of Canada to cut interest rates if the current economic slowdown persists."
56,"Federal Reserve officials will signal they’re likely to take a break from cutting interest rates after lowering them again next week, according to a majority of economists surveyed by Bloomberg.",2019-10-25,U.S. Fed seen cutting rates next week and then hitting pause button,-1,"U.S. Fed seen cutting rates next week and then hitting pause button. Federal Reserve officials will signal they’re likely to take a break from cutting interest rates after lowering them again next week, according to a majority of economists surveyed by Bloomberg."
1,Central bank says number of people falling behind on mortgages could almost quadruple,2020-05-14,"Mortgage arrears rate could spike to double what it was in 2009, Bank of Canada says",-1,"Mortgage arrears rate could spike to double what it was in 2009, Bank of Canada says. Central bank says number of people falling behind on mortgages could almost quadruple"
13,"Airline lobby group warns that, without aid, companies will fold and thousands more will be laid off",2020-04-01,"Canada's airline, tourism sectors facing 'catastrophic' decline due to COVID-19 pandemic",-1,"Canada's airline, tourism sectors facing 'catastrophic' decline due to COVID-19 pandemic. Airline lobby group warns that, without aid, companies will fold and thousands more will be laid off"
106,"While Krugman doesn't expect a crisis of the magnitude of 2008, he said policy makers in Washington would struggle to contain large shocks",2019-02-11,Paul Krugman says the U.S. is headed for a possible recession and the Fed won't be able to combat it,-1,"Paul Krugman says the U.S. is headed for a possible recession and the Fed won't be able to combat it. While Krugman doesn't expect a crisis of the magnitude of 2008, he said policy makers in Washington would struggle to contain large shocks"
67,Chief Mario Draghi pledge indefinite stimulus Thursday,2019-09-12,European Central Bank introduces aggressive stimulus package to revive ailing economy,-1,European Central Bank introduces aggressive stimulus package to revive ailing economy. Chief Mario Draghi pledge indefinite stimulus Thursday
56,"Federal Reserve officials will signal they’re likely to take a break from cutting interest rates after lowering them again next week, according to a majority of economists surveyed by Bloomberg.",2019-10-25,U.S. Fed seen cutting rates next week and then hitting pause button,-1,"U.S. Fed seen cutting rates next week and then hitting pause button. Federal Reserve officials will signal they’re likely to take a break from cutting interest rates after lowering them again next week, according to a majority of economists surveyed by Bloomberg."
86,Poll finds high levels of anxiety - and a low level of confidence in politicians - ahead of fall election,2019-06-30,Conflicted and worried: CBC News poll takes snapshot of Canadians ahead of fall election,-1,Conflicted and worried: CBC News poll takes snapshot of Canadians ahead of fall election. Poll finds high levels of anxiety - and a low level of confidence in politicians - ahead of fall election
32,"Stephen Poloz, one of the few central bankers to resist the global push toward easier monetary policy last year, said the door is open for the Bank of Canada to cut interest rates if the current economic slowdown persists.",2020-01-22,Bank of Canada opens door to rate cut on persistent slowdown,-1,"Bank of Canada opens door to rate cut on persistent slowdown. Stephen Poloz, one of the few central bankers to resist the global push toward easier monetary policy last year, said the door is open for the Bank of Canada to cut interest rates if the current economic slowdown persists."
15,The Bank of England cut interest rates to a record-low 0.1 per cent and added 200 billion pounds (US$230 billion) to its asset-purchase program in its latest emergency action to mitigate the economic impact of the coronavirus pandemic.,2020-03-19,BOE cuts rate in second emergency move to combat virus shock,-1,BOE cuts rate in second emergency move to combat virus shock. The Bank of England cut interest rates to a record-low 0.1 per cent and added 200 billion pounds (US$230 billion) to its asset-purchase program in its latest emergency action to mitigate the economic impact of the coronavirus pandemic.
13,"Airline lobby group warns that, without aid, companies will fold and thousands more will be laid off",2020-04-01,"Canada's airline, tourism sectors facing 'catastrophic' decline due to COVID-19 pandemic",-1,"Canada's airline, tourism sectors facing 'catastrophic' decline due to COVID-19 pandemic. Airline lobby group warns that, without aid, companies will fold and thousands more will be laid off"
99,Policy makers gathered for IMF meeting worry about central bank independence ‘in the most important jurisdiction in the world’,2019-04-15,"Trump is slamming the Fed again, saying stocks should be 5,000-10,000 higher",-1,"Trump is slamming the Fed again, saying stocks should be 5,000-10,000 higher. Policy makers gathered for IMF meeting worry about central bank independence ‘in the most important jurisdiction in the world’"
29,Finance columnist Mark Ting expects more short term volatility with further drops in the Chinese stock markets,2020-02-02,How coronavirus fears could impact your investment portfolio,-1,How coronavirus fears could impact your investment portfolio. Finance columnist Mark Ting expects more short term volatility with further drops in the Chinese stock markets
20,Wide sector of industries affected — from manufacturing to tourism,2020-03-05,Businesses in B.C. 'feeling the pinch' of coronavirus outbreak on global markets,-1,Businesses in B.C. 'feeling the pinch' of coronavirus outbreak on global markets. Wide sector of industries affected — from manufacturing to tourism
13,"Airline lobby group warns that, without aid, companies will fold and thousands more will be laid off",2020-04-01,"Canada's airline, tourism sectors facing 'catastrophic' decline due to COVID-19 pandemic",-1,"Canada's airline, tourism sectors facing 'catastrophic' decline due to COVID-19 pandemic. Airline lobby group warns that, without aid, companies will fold and thousands more will be laid off"
21,Chance Fed could make emergency cut before March meeting,2020-03-02,Central banks vow to act as OECD warns world economy faces ‘greatest danger’ since the financial crisis,-1,Central banks vow to act as OECD warns world economy faces ‘greatest danger’ since the financial crisis. Chance Fed could make emergency cut before March meeting
79,"Food sales down 2%, booze and clothing sales down 2.7%",2019-07-19,Surprise slump in retail sales bolsters case that Bank of Canada would follow Fed in rate cut,-1,"Surprise slump in retail sales bolsters case that Bank of Canada would follow Fed in rate cut. Food sales down 2%, booze and clothing sales down 2.7%"
74,Traders are adding to bets the Bank of Canada will 'roll over' and cut interest rates,2019-08-06,Canadian yield curve inversion dives to deepest level since 2000,-1,Canadian yield curve inversion dives to deepest level since 2000. Traders are adding to bets the Bank of Canada will 'roll over' and cut interest rates
74,Traders are adding to bets the Bank of Canada will 'roll over' and cut interest rates,2019-08-06,Canadian yield curve inversion dives to deepest level since 2000,-1,Canadian yield curve inversion dives to deepest level since 2000. Traders are adding to bets the Bank of Canada will 'roll over' and cut interest rates
51,"For the first time this year, the Canadian economy is coming in below analyst expectations, according to a closely watched gauge of economic surprises.",2019-11-19,Resilient growth in Canada just got a fresh warning signal,-1,"Resilient growth in Canada just got a fresh warning signal. For the first time this year, the Canadian economy is coming in below analyst expectations, according to a closely watched gauge of economic surprises."
8,"In a further sign of pessimism, the IMF sketched out three alternative scenarios in which the virus lasted longer than expected, returned in 2021 or both",2020-04-14,‘Crisis like no other’: IMF warns ‘Great Lockdown’ recession will be worst in almost 100 years,-1,"‘Crisis like no other’: IMF warns ‘Great Lockdown’ recession will be worst in almost 100 years. In a further sign of pessimism, the IMF sketched out three alternative scenarios in which the virus lasted longer than expected, returned in 2021 or both"
86,Poll finds high levels of anxiety - and a low level of confidence in politicians - ahead of fall election,2019-06-30,Conflicted and worried: CBC News poll takes snapshot of Canadians ahead of fall election,-1,Conflicted and worried: CBC News poll takes snapshot of Canadians ahead of fall election. Poll finds high levels of anxiety - and a low level of confidence in politicians - ahead of fall election
86,Poll finds high levels of anxiety - and a low level of confidence in politicians - ahead of fall election,2019-06-30,Conflicted and worried: CBC News poll takes snapshot of Canadians ahead of fall election,-1,Conflicted and worried: CBC News poll takes snapshot of Canadians ahead of fall election. Poll finds high levels of anxiety - and a low level of confidence in politicians - ahead of fall election
113,Observers calling out Trump over whether trade talks had created any meaningful breakthrough,2018-12-04,"Dow plunges almost 800 points over flattening yield curve, lost confidence on U.S.-China trade deal",-1,"Dow plunges almost 800 points over flattening yield curve, lost confidence on U.S.-China trade deal. Observers calling out Trump over whether trade talks had created any meaningful breakthrough"
100,It's the third time the IMF has downgraded its outlook in six months,2019-04-09,IMF cuts global outlook to lowest since the financial crisis,-1,IMF cuts global outlook to lowest since the financial crisis. It's the third time the IMF has downgraded its outlook in six months
106,"While Krugman doesn't expect a crisis of the magnitude of 2008, he said policy makers in Washington would struggle to contain large shocks",2019-02-11,Paul Krugman says the U.S. is headed for a possible recession and the Fed won't be able to combat it,-1,"Paul Krugman says the U.S. is headed for a possible recession and the Fed won't be able to combat it. While Krugman doesn't expect a crisis of the magnitude of 2008, he said policy makers in Washington would struggle to contain large shocks"
106,"While Krugman doesn't expect a crisis of the magnitude of 2008, he said policy makers in Washington would struggle to contain large shocks",2019-02-11,Paul Krugman says the U.S. is headed for a possible recession and the Fed won't be able to combat it,-1,"Paul Krugman says the U.S. is headed for a possible recession and the Fed won't be able to combat it. While Krugman doesn't expect a crisis of the magnitude of 2008, he said policy makers in Washington would struggle to contain large shocks"
100,It's the third time the IMF has downgraded its outlook in six months,2019-04-09,IMF cuts global outlook to lowest since the financial crisis,-1,IMF cuts global outlook to lowest since the financial crisis. It's the third time the IMF has downgraded its outlook in six months
106,"While Krugman doesn't expect a crisis of the magnitude of 2008, he said policy makers in Washington would struggle to contain large shocks",2019-02-11,Paul Krugman says the U.S. is headed for a possible recession and the Fed won't be able to combat it,-1,"Paul Krugman says the U.S. is headed for a possible recession and the Fed won't be able to combat it. While Krugman doesn't expect a crisis of the magnitude of 2008, he said policy makers in Washington would struggle to contain large shocks"
57,'The world economy faces difficult headwinds',2019-10-15,The IMF cuts its global growth forecast for the fifth time in a row to the weakest in a decade,-1,The IMF cuts its global growth forecast for the fifth time in a row to the weakest in a decade. 'The world economy faces difficult headwinds'
13,"Airline lobby group warns that, without aid, companies will fold and thousands more will be laid off",2020-04-01,"Canada's airline, tourism sectors facing 'catastrophic' decline due to COVID-19 pandemic",-1,"Canada's airline, tourism sectors facing 'catastrophic' decline due to COVID-19 pandemic. Airline lobby group warns that, without aid, companies will fold and thousands more will be laid off"
109,"Vancouver is in 'full-blown correction mode,' RBC economist says, with more price depreciations expected",2019-01-16,"In Canada's housing slowdown, Vancouver proves to be the weakest link",0,"In Canada's housing slowdown, Vancouver proves to be the weakest link. Vancouver is in 'full-blown correction mode,' RBC economist says, with more price depreciations expected"
92,Mortgage backed securities would be a good way for lenders to hedge their residential real estate exposure,2019-06-05,The same type of debt blamed in the U.S. credit crisis could help Canada with housing risk,0,The same type of debt blamed in the U.S. credit crisis could help Canada with housing risk. Mortgage backed securities would be a good way for lenders to hedge their residential real estate exposure
38,Company said board of directors thought a change of leadership would help re-establish confidence in Boeing,2019-12-23,Boeing CEO ousted as 737 Max crisis deepens,0,Boeing CEO ousted as 737 Max crisis deepens. Company said board of directors thought a change of leadership would help re-establish confidence in Boeing
39,"Woodlawn United Church in Darmouth, N.S., ends year with $131 credit, rather than $9K power bill",2019-12-20,Let there be light': Solar power means church no longer pays a power bill,0,"Let there be light': Solar power means church no longer pays a power bill. Woodlawn United Church in Darmouth, N.S., ends year with $131 credit, rather than $9K power bill"
37,Consultant’s report says long-term revenue much higher than upfront infrastructure costs,2020-01-07,NB Power could energize electric car sales for $20M,0,NB Power could energize electric car sales for $20M. Consultant’s report says long-term revenue much higher than upfront infrastructure costs
47,Also: Interest in electric pickup trucks is picking up,2019-11-29,This Canadian company shows a greener way to bottle water,0,This Canadian company shows a greener way to bottle water. Also: Interest in electric pickup trucks is picking up
70,"Trump said he's open to a range of possible actions, including a payroll tax cut or bypassing Congress to reduce taxes by indexing capital gains",2019-08-21,Trump says the U.S. is 'very far from a recession' but floats stimulus ideas anyway,0,"Trump says the U.S. is 'very far from a recession' but floats stimulus ideas anyway. Trump said he's open to a range of possible actions, including a payroll tax cut or bypassing Congress to reduce taxes by indexing capital gains"
109,"Vancouver is in 'full-blown correction mode,' RBC economist says, with more price depreciations expected",2019-01-16,"In Canada's housing slowdown, Vancouver proves to be the weakest link",0,"In Canada's housing slowdown, Vancouver proves to be the weakest link. Vancouver is in 'full-blown correction mode,' RBC economist says, with more price depreciations expected"
55,There are a wide range of changes coming. Here's what they mean for your bottom line.,2019-10-25,From income taxes to AirBnB rentals: How Alberta's new budget will affect your personal finances,0,From income taxes to AirBnB rentals: How Alberta's new budget will affect your personal finances. There are a wide range of changes coming. Here's what they mean for your bottom line.
27,EGT Northwind Ltd. had requested a 50% discount on dumping fees for Imperial Oil project in Tuktoyaktuk,2020-02-05,Inuvik council approves lower dump fees for contractor working on remediation project,0,Inuvik council approves lower dump fees for contractor working on remediation project. EGT Northwind Ltd. had requested a 50% discount on dumping fees for Imperial Oil project in Tuktoyaktuk
45,"More than half of vacant Vancouver homes are back on the market, but can it work in Hamilton?",2019-12-09,Hamilton looks at an empty homes tax to ward off speculators and help local rents,0,"Hamilton looks at an empty homes tax to ward off speculators and help local rents. More than half of vacant Vancouver homes are back on the market, but can it work in Hamilton?"
45,"More than half of vacant Vancouver homes are back on the market, but can it work in Hamilton?",2019-12-09,Hamilton looks at an empty homes tax to ward off speculators and help local rents,0,"Hamilton looks at an empty homes tax to ward off speculators and help local rents. More than half of vacant Vancouver homes are back on the market, but can it work in Hamilton?"
93,Trump's effort to reorient the U.S.'s place in world trade could end up being much more costly than most people think,2019-06-03,Donald Trump's trade war has already cost investors up to $7 trillion,0,Donald Trump's trade war has already cost investors up to $7 trillion. Trump's effort to reorient the U.S.'s place in world trade could end up being much more costly than most people think
41,Gibbons administrator floats plan to have town issue credit cards and collect interest,2019-12-12,"For town looking to raise money, is a new credit program in the cards?",0,"For town looking to raise money, is a new credit program in the cards?. Gibbons administrator floats plan to have town issue credit cards and collect interest"
59,2019 is proving to be bizarre for traders,2019-10-10,Some of 2019's wackiest investment predictions are actually coming true,0,Some of 2019's wackiest investment predictions are actually coming true. 2019 is proving to be bizarre for traders
93,Trump's effort to reorient the U.S.'s place in world trade could end up being much more costly than most people think,2019-06-03,Donald Trump's trade war has already cost investors up to $7 trillion,0,Donald Trump's trade war has already cost investors up to $7 trillion. Trump's effort to reorient the U.S.'s place in world trade could end up being much more costly than most people think
24,Ball says in statement he plans to spend time with family as House besieged by scandal,2020-02-17,Dwight Ball stepping down as Newfoundland and Labrador premier,0,Dwight Ball stepping down as Newfoundland and Labrador premier. Ball says in statement he plans to spend time with family as House besieged by scandal
77,"Fraud over $5,000 charge dropped as Crown and defence agree to breach of public trust",2019-08-01,Former Edmonton bus trainer convicted for giving out fake certificates,0,"Former Edmonton bus trainer convicted for giving out fake certificates. Fraud over $5,000 charge dropped as Crown and defence agree to breach of public trust"
31,Stakeholders make final arguments for and against $92M plan before EUB,2020-01-22,NB Power's smart meter plan gets major boost with critical endorsements,0,NB Power's smart meter plan gets major boost with critical endorsements. Stakeholders make final arguments for and against $92M plan before EUB
93,Trump's effort to reorient the U.S.'s place in world trade could end up being much more costly than most people think,2019-06-03,Donald Trump's trade war has already cost investors up to $7 trillion,0,Donald Trump's trade war has already cost investors up to $7 trillion. Trump's effort to reorient the U.S.'s place in world trade could end up being much more costly than most people think
52,"Continuing low interest rates could dent U.S. bank profits and push bankers into riskier behavior that might threaten the nation’s financial stability, the Federal Reserve said in a report released Friday.",2019-11-15,Fed warns prolonged low interest rates could spark instability,0,"Fed warns prolonged low interest rates could spark instability. Continuing low interest rates could dent U.S. bank profits and push bankers into riskier behavior that might threaten the nation’s financial stability, the Federal Reserve said in a report released Friday."
90,"Soldiers deployed at home sent to cope with fires, floods",2019-06-24,Canada's military feeling the strain responding to climate change,0,"Canada's military feeling the strain responding to climate change. Soldiers deployed at home sent to cope with fires, floods"
108,Canadian personal banking group head is out to capture 'embedded growth opportunity' in loans despite widespread concerns over high household debt,2019-01-29,TD to focus on home-equity lines of credit in push for banking dominance,0,TD to focus on home-equity lines of credit in push for banking dominance. Canadian personal banking group head is out to capture 'embedded growth opportunity' in loans despite widespread concerns over high household debt
31,Stakeholders make final arguments for and against $92M plan before EUB,2020-01-22,NB Power's smart meter plan gets major boost with critical endorsements,0,NB Power's smart meter plan gets major boost with critical endorsements. Stakeholders make final arguments for and against $92M plan before EUB
70,"Trump said he's open to a range of possible actions, including a payroll tax cut or bypassing Congress to reduce taxes by indexing capital gains",2019-08-21,Trump says the U.S. is 'very far from a recession' but floats stimulus ideas anyway,0,"Trump says the U.S. is 'very far from a recession' but floats stimulus ideas anyway. Trump said he's open to a range of possible actions, including a payroll tax cut or bypassing Congress to reduce taxes by indexing capital gains"
78,"Canada's economy is doing fine, but central banks headed in different directions likely to be driver of dollar",2019-07-31,Up or down? Currency watchers split on which way the dollar is headed,0,"Up or down? Currency watchers split on which way the dollar is headed. Canada's economy is doing fine, but central banks headed in different directions likely to be driver of dollar"
5,"The minister of education is not the boss of the council of commissioners,' QESBA says",2020-05-04,"English schools want flexibility about when to reopen, but Quebec government says no",0,"English schools want flexibility about when to reopen, but Quebec government says no. The minister of education is not the boss of the council of commissioners,' QESBA says"
77,"Fraud over $5,000 charge dropped as Crown and defence agree to breach of public trust",2019-08-01,Former Edmonton bus trainer convicted for giving out fake certificates,0,"Former Edmonton bus trainer convicted for giving out fake certificates. Fraud over $5,000 charge dropped as Crown and defence agree to breach of public trust"
52,"Continuing low interest rates could dent U.S. bank profits and push bankers into riskier behavior that might threaten the nation’s financial stability, the Federal Reserve said in a report released Friday.",2019-11-15,Fed warns prolonged low interest rates could spark instability,0,"Fed warns prolonged low interest rates could spark instability. Continuing low interest rates could dent U.S. bank profits and push bankers into riskier behavior that might threaten the nation’s financial stability, the Federal Reserve said in a report released Friday."
98,"Cold storage business can handle live, frozen seafood",2019-05-21,Seafood storage facility to create jobs for Eskasoni First Nation,0,"Seafood storage facility to create jobs for Eskasoni First Nation. Cold storage business can handle live, frozen seafood"
60,Feds will have to decide which territorial platform promises they will back with investment,2019-10-07,N.W.T.'s incoming MLAs already have long list of asks for new federal gov't,0,N.W.T.'s incoming MLAs already have long list of asks for new federal gov't. Feds will have to decide which territorial platform promises they will back with investment
107,"'Greater caution' should be taken when investing in new condo units, warns research firm",2019-02-01,Toronto new home sales plunge to lowest in almost 20 years as unsold condos pile up,0,"Toronto new home sales plunge to lowest in almost 20 years as unsold condos pile up. 'Greater caution' should be taken when investing in new condo units, warns research firm"
97,No strong case to move in either direction,2019-05-22,Fed signals patience on rate moves ‘for some time’,0,Fed signals patience on rate moves ‘for some time’. No strong case to move in either direction
3,"(Bloomberg) — HSBC Holdings Plc, one of the largest players in the gold market, was caught out in March as lockdowns disrupted physical shipments of bullion and caused prices to ...",2020-05-06,HSBC Reveals It Was Caught Out as Lockdowns Snarled Gold Market,0,"HSBC Reveals It Was Caught Out as Lockdowns Snarled Gold Market. (Bloomberg) — HSBC Holdings Plc, one of the largest players in the gold market, was caught out in March as lockdowns disrupted physical shipments of bullion and caused prices to ..."
35,"Details to be worked out, but government wants targets to determine grant allocation",2020-01-20,Alberta post-secondary funding will be tied to performance,0,"Alberta post-secondary funding will be tied to performance. Details to be worked out, but government wants targets to determine grant allocation"
39,"Woodlawn United Church in Darmouth, N.S., ends year with $131 credit, rather than $9K power bill",2019-12-20,Let there be light': Solar power means church no longer pays a power bill,0,"Let there be light': Solar power means church no longer pays a power bill. Woodlawn United Church in Darmouth, N.S., ends year with $131 credit, rather than $9K power bill"
82,The city will petition Transport Canada to prohibit water vessels within 30 metres of the shoreline,2019-07-10,Windsor pursuing motorized watercraft ban along shoreline,0,Windsor pursuing motorized watercraft ban along shoreline. The city will petition Transport Canada to prohibit water vessels within 30 metres of the shoreline
14,"When this is all over, will penny-pinchers remember the value of governments?",2020-03-20,"As COVID-19 hits the economy, bailouts are a fresh reminder why governments matter: Don Pittis",0,"As COVID-19 hits the economy, bailouts are a fresh reminder why governments matter: Don Pittis. When this is all over, will penny-pinchers remember the value of governments?"
52,"Continuing low interest rates could dent U.S. bank profits and push bankers into riskier behavior that might threaten the nation’s financial stability, the Federal Reserve said in a report released Friday.",2019-11-15,Fed warns prolonged low interest rates could spark instability,0,"Fed warns prolonged low interest rates could spark instability. Continuing low interest rates could dent U.S. bank profits and push bankers into riskier behavior that might threaten the nation’s financial stability, the Federal Reserve said in a report released Friday."
92,Mortgage backed securities would be a good way for lenders to hedge their residential real estate exposure,2019-06-05,The same type of debt blamed in the U.S. credit crisis could help Canada with housing risk,0,The same type of debt blamed in the U.S. credit crisis could help Canada with housing risk. Mortgage backed securities would be a good way for lenders to hedge their residential real estate exposure
24,Ball says in statement he plans to spend time with family as House besieged by scandal,2020-02-17,Dwight Ball stepping down as Newfoundland and Labrador premier,0,Dwight Ball stepping down as Newfoundland and Labrador premier. Ball says in statement he plans to spend time with family as House besieged by scandal
58,The state of the 2019 campaign is giving us more reasons to worry ... about the quality of our leadership,2019-10-13,People are anxious — and this election campaign isn't helping,0,People are anxious — and this election campaign isn't helping. The state of the 2019 campaign is giving us more reasons to worry ... about the quality of our leadership
14,"When this is all over, will penny-pinchers remember the value of governments?",2020-03-20,"As COVID-19 hits the economy, bailouts are a fresh reminder why governments matter: Don Pittis",0,"As COVID-19 hits the economy, bailouts are a fresh reminder why governments matter: Don Pittis. When this is all over, will penny-pinchers remember the value of governments?"
73,"This beautiful residence for creatives in Picton, Ont. helps couple build ideal artists' life.",2019-08-09,Why these artists rejected city life (and how they're making it big in their small town),0,"Why these artists rejected city life (and how they're making it big in their small town). This beautiful residence for creatives in Picton, Ont. helps couple build ideal artists' life."
70,"Trump said he's open to a range of possible actions, including a payroll tax cut or bypassing Congress to reduce taxes by indexing capital gains",2019-08-21,Trump says the U.S. is 'very far from a recession' but floats stimulus ideas anyway,0,"Trump says the U.S. is 'very far from a recession' but floats stimulus ideas anyway. Trump said he's open to a range of possible actions, including a payroll tax cut or bypassing Congress to reduce taxes by indexing capital gains"
9,Question for governments is how much to spend now to avert potential disaster later,2020-04-10,Poor planning for COVID-19 rings economic warning bell for climate: Don Pittis,0,Poor planning for COVID-19 rings economic warning bell for climate: Don Pittis. Question for governments is how much to spend now to avert potential disaster later
