,description,publishedAt,title,title_desc_sent_1,title_desc
3,Canadian housing once seemed so infallible that the head of the world’s biggest asset manager in 2015 described Vancouver condos as a better store of wealth than gold.,2020-04-15,"Once safer than gold, Canadian real estate braces for reckoning",-1,"Once safer than gold, Canadian real estate braces for reckoning. Canadian housing once seemed so infallible that the head of the world’s biggest asset manager in 2015 described Vancouver condos as a better store of wealth than gold."
106,Investors urged to ‘recalibrate’ their expectations to what is arguably one of the most important trends in the industry in years,2019-02-05,"Mortgage growth, the bread and butter of Canadian banks, has shrunk to 17-year low",-1,"Mortgage growth, the bread and butter of Canadian banks, has shrunk to 17-year low. Investors urged to ‘recalibrate’ their expectations to what is arguably one of the most important trends in the industry in years"
86,"Salt Spring Island laundering claim by B.C. government had tenuous link to the Indian owner, who had purchased years before alleged crime",2019-06-10,Another misstep as B.C. fails to prove this tycoon's idyllic estate was bought with embezzled money,-1,"Another misstep as B.C. fails to prove this tycoon's idyllic estate was bought with embezzled money. Salt Spring Island laundering claim by B.C. government had tenuous link to the Indian owner, who had purchased years before alleged crime"
28,"Metro Vancouver's affordability crisis pushing professionals out to homes in Okanagan, Vancouver Island",2020-01-17,This paramedic commutes 6 hours to work in Vancouver because he can't afford to live there,-1,"This paramedic commutes 6 hours to work in Vancouver because he can't afford to live there. Metro Vancouver's affordability crisis pushing professionals out to homes in Okanagan, Vancouver Island"
113,Canada's home builders are urging the federal government to relax the mortgage rules that have succeeded in cooling the housing market,2018-11-30,"Mortgage rules now 'overkill' that are hitting millennials particularly hard, home builders say",-1,"Mortgage rules now 'overkill' that are hitting millennials particularly hard, home builders say. Canada's home builders are urging the federal government to relax the mortgage rules that have succeeded in cooling the housing market"
106,Investors urged to ‘recalibrate’ their expectations to what is arguably one of the most important trends in the industry in years,2019-02-05,"Mortgage growth, the bread and butter of Canadian banks, has shrunk to 17-year low",-1,"Mortgage growth, the bread and butter of Canadian banks, has shrunk to 17-year low. Investors urged to ‘recalibrate’ their expectations to what is arguably one of the most important trends in the industry in years"
64,It would bring life to an area that is usually not utilized',2019-09-06,"Small space, big impact: Tiny homes could soon be coming to Edmonton properties",-1,"Small space, big impact: Tiny homes could soon be coming to Edmonton properties. It would bring life to an area that is usually not utilized'"
115,A Federal Reserve paper says there's little evidence millennials have different tastes when it comes to what they spend their money on,2018-11-29,Millennials are no different from their baby boomer parents — they're just poorer,-1,Millennials are no different from their baby boomer parents — they're just poorer. A Federal Reserve paper says there's little evidence millennials have different tastes when it comes to what they spend their money on
86,"Salt Spring Island laundering claim by B.C. government had tenuous link to the Indian owner, who had purchased years before alleged crime",2019-06-10,Another misstep as B.C. fails to prove this tycoon's idyllic estate was bought with embezzled money,-1,"Another misstep as B.C. fails to prove this tycoon's idyllic estate was bought with embezzled money. Salt Spring Island laundering claim by B.C. government had tenuous link to the Indian owner, who had purchased years before alleged crime"
9,"Real estate listings are drying up, open houses have been cancelled, and buyers are staying home",2020-04-02,"'This is freezing the market': Once roaring, Canadian home sales brace for 30% drop from coronavirus",-1,"'This is freezing the market': Once roaring, Canadian home sales brace for 30% drop from coronavirus. Real estate listings are drying up, open houses have been cancelled, and buyers are staying home"
106,Investors urged to ‘recalibrate’ their expectations to what is arguably one of the most important trends in the industry in years,2019-02-05,"Mortgage growth, the bread and butter of Canadian banks, has shrunk to 17-year low",-1,"Mortgage growth, the bread and butter of Canadian banks, has shrunk to 17-year low. Investors urged to ‘recalibrate’ their expectations to what is arguably one of the most important trends in the industry in years"
101,"Retail sales were the big disappointment, underscoring a broader trend of slowing consumption by households",2019-03-22,No quick exit to our economy’s slow patch seen as today's retail sales and inflation numbers disappoint,-1,"No quick exit to our economy’s slow patch seen as today's retail sales and inflation numbers disappoint. Retail sales were the big disappointment, underscoring a broader trend of slowing consumption by households"
5,Millennials who coped with previous economic downturns share tips on surviving,2020-04-14,What it's like being 30 and going through the 3rd recession of your adult life,-1,What it's like being 30 and going through the 3rd recession of your adult life. Millennials who coped with previous economic downturns share tips on surviving
9,"Real estate listings are drying up, open houses have been cancelled, and buyers are staying home",2020-04-02,"'This is freezing the market': Once roaring, Canadian home sales brace for 30% drop from coronavirus",-1,"'This is freezing the market': Once roaring, Canadian home sales brace for 30% drop from coronavirus. Real estate listings are drying up, open houses have been cancelled, and buyers are staying home"
86,"Salt Spring Island laundering claim by B.C. government had tenuous link to the Indian owner, who had purchased years before alleged crime",2019-06-10,Another misstep as B.C. fails to prove this tycoon's idyllic estate was bought with embezzled money,-1,"Another misstep as B.C. fails to prove this tycoon's idyllic estate was bought with embezzled money. Salt Spring Island laundering claim by B.C. government had tenuous link to the Indian owner, who had purchased years before alleged crime"
114,"'We're making an unprecedented commitment here to below-market housing. Our approach here ensures a truly mixed-income community,' exec says",2018-11-30,Sidewalk Labs' latest pitch to win over skeptical Toronto: Help for housing gridlock,-1,"Sidewalk Labs' latest pitch to win over skeptical Toronto: Help for housing gridlock. 'We're making an unprecedented commitment here to below-market housing. Our approach here ensures a truly mixed-income community,' exec says"
101,"Retail sales were the big disappointment, underscoring a broader trend of slowing consumption by households",2019-03-22,No quick exit to our economy’s slow patch seen as today's retail sales and inflation numbers disappoint,-1,"No quick exit to our economy’s slow patch seen as today's retail sales and inflation numbers disappoint. Retail sales were the big disappointment, underscoring a broader trend of slowing consumption by households"
115,A Federal Reserve paper says there's little evidence millennials have different tastes when it comes to what they spend their money on,2018-11-29,Millennials are no different from their baby boomer parents — they're just poorer,-1,Millennials are no different from their baby boomer parents — they're just poorer. A Federal Reserve paper says there's little evidence millennials have different tastes when it comes to what they spend their money on
101,"Retail sales were the big disappointment, underscoring a broader trend of slowing consumption by households",2019-03-22,No quick exit to our economy’s slow patch seen as today's retail sales and inflation numbers disappoint,-1,"No quick exit to our economy’s slow patch seen as today's retail sales and inflation numbers disappoint. Retail sales were the big disappointment, underscoring a broader trend of slowing consumption by households"
102,"Help for first-time homebuyers doesn't come into effect until the fall, meaning some might hold off on jumping into real estate until they can take advantage",2019-03-21,Trudeau's new housing measures could end up crushing sales in an already depressed market,-1,"Trudeau's new housing measures could end up crushing sales in an already depressed market. Help for first-time homebuyers doesn't come into effect until the fall, meaning some might hold off on jumping into real estate until they can take advantage"
63,"Liberal Party Leader Justin Trudeau said if re-elected his government would introduce new measures aimed at improving housing affordability, which would include a federal speculation tax on non-residents.",2019-09-12,Trudeau promises new speculation tax on foreign buyers if re-elected,-1,"Trudeau promises new speculation tax on foreign buyers if re-elected. Liberal Party Leader Justin Trudeau said if re-elected his government would introduce new measures aimed at improving housing affordability, which would include a federal speculation tax on non-residents."
13,"CMHC announced Thursday it will buy up to $150 billion of mortgages from banks, triple the amount announced two weeks ago",2020-03-26,Canada ramps up asset buying to backstop coronavirus-slammed economy,-1,"Canada ramps up asset buying to backstop coronavirus-slammed economy. CMHC announced Thursday it will buy up to $150 billion of mortgages from banks, triple the amount announced two weeks ago"
108,It's a worrying sign for an economy that has relied so heavily on consumer spending and the housing market to drive growth,2019-01-08,More people are going broke in Canada as interest rates rise,-1,More people are going broke in Canada as interest rates rise. It's a worrying sign for an economy that has relied so heavily on consumer spending and the housing market to drive growth
79,Poloz and Wilkins warn that markets overestimate the power of a rate-cut quick fix,2019-07-11,Canadian and U.S. economies are converging but danger lurks: Don Pittis,-1,Canadian and U.S. economies are converging but danger lurks: Don Pittis. Poloz and Wilkins warn that markets overestimate the power of a rate-cut quick fix
79,Poloz and Wilkins warn that markets overestimate the power of a rate-cut quick fix,2019-07-11,Canadian and U.S. economies are converging but danger lurks: Don Pittis,-1,Canadian and U.S. economies are converging but danger lurks: Don Pittis. Poloz and Wilkins warn that markets overestimate the power of a rate-cut quick fix
107,Supply side measures that include removing red tape to get more homes built more quickly are seen as a better way to get the affordability in check,2019-01-28,Doug Ford’s fix for Toronto's housing crisis is easy: Just build more homes,-1,Doug Ford’s fix for Toronto's housing crisis is easy: Just build more homes. Supply side measures that include removing red tape to get more homes built more quickly are seen as a better way to get the affordability in check
101,"Retail sales were the big disappointment, underscoring a broader trend of slowing consumption by households",2019-03-22,No quick exit to our economy’s slow patch seen as today's retail sales and inflation numbers disappoint,-1,"No quick exit to our economy’s slow patch seen as today's retail sales and inflation numbers disappoint. Retail sales were the big disappointment, underscoring a broader trend of slowing consumption by households"
71,"But 'residential construction activity remains rock solid,' BMO economist says",2019-08-09,Canadian housing starts decline 9.6% in July on multi-unit drop,-1,"Canadian housing starts decline 9.6% in July on multi-unit drop. But 'residential construction activity remains rock solid,' BMO economist says"
23,Vancouver is one of the continent's most unaffordable housing markets with San Francisco-like home prices on Omaha-level incomes,2020-02-18,Vancouver’s 1 per cent face hefty tax hike as B.C. seeks to quell outrage over the sky-high cost of living,-1,Vancouver’s 1 per cent face hefty tax hike as B.C. seeks to quell outrage over the sky-high cost of living. Vancouver is one of the continent's most unaffordable housing markets with San Francisco-like home prices on Omaha-level incomes
102,"Help for first-time homebuyers doesn't come into effect until the fall, meaning some might hold off on jumping into real estate until they can take advantage",2019-03-21,Trudeau's new housing measures could end up crushing sales in an already depressed market,-1,"Trudeau's new housing measures could end up crushing sales in an already depressed market. Help for first-time homebuyers doesn't come into effect until the fall, meaning some might hold off on jumping into real estate until they can take advantage"
64,It would bring life to an area that is usually not utilized',2019-09-06,"Small space, big impact: Tiny homes could soon be coming to Edmonton properties",-1,"Small space, big impact: Tiny homes could soon be coming to Edmonton properties. It would bring life to an area that is usually not utilized'"
111,"Record debt burdens, rising borrowing costs and, in some cases, bigger payday loans are driving many Canadians to insolvency",2018-12-20,Higher interest rates pushing more Canadians to seek debt relief as business booms for insolvency trustees,-1,"Higher interest rates pushing more Canadians to seek debt relief as business booms for insolvency trustees. Record debt burdens, rising borrowing costs and, in some cases, bigger payday loans are driving many Canadians to insolvency"
107,Supply side measures that include removing red tape to get more homes built more quickly are seen as a better way to get the affordability in check,2019-01-28,Doug Ford’s fix for Toronto's housing crisis is easy: Just build more homes,-1,Doug Ford’s fix for Toronto's housing crisis is easy: Just build more homes. Supply side measures that include removing red tape to get more homes built more quickly are seen as a better way to get the affordability in check
7,Some provinces are more vulnerable to the economic shock of the pandemic than others,2020-04-09,COVID-19 expected to bring unemployment of 5% to 85% in some areas — what does that mean for Canada?,-1,COVID-19 expected to bring unemployment of 5% to 85% in some areas — what does that mean for Canada?. Some provinces are more vulnerable to the economic shock of the pandemic than others
86,"Salt Spring Island laundering claim by B.C. government had tenuous link to the Indian owner, who had purchased years before alleged crime",2019-06-10,Another misstep as B.C. fails to prove this tycoon's idyllic estate was bought with embezzled money,-1,"Another misstep as B.C. fails to prove this tycoon's idyllic estate was bought with embezzled money. Salt Spring Island laundering claim by B.C. government had tenuous link to the Indian owner, who had purchased years before alleged crime"
87,Signs that financial strains are higher here in Canada,2019-06-10,Three reasons Canadians will feel the pain of the next recession more than Americans,0,Three reasons Canadians will feel the pain of the next recession more than Americans. Signs that financial strains are higher here in Canada
48,Squamish Nation plans to build 11 housing towers on reserve land in the heart of the city,2019-11-08,Vancouver mayor calls massive First Nation development a 'gift to the city',0,Vancouver mayor calls massive First Nation development a 'gift to the city'. Squamish Nation plans to build 11 housing towers on reserve land in the heart of the city
69,People are doing things like installing wood-burning stoves ... they're really moving in',2019-08-15,"You aren't allowed to live in your RV year round, regional district warns",0,"You aren't allowed to live in your RV year round, regional district warns. People are doing things like installing wood-burning stoves ... they're really moving in'"
60,6 candidates in crowded field find common ground on most issues,2019-09-18,Kam Lake candidates trade cost of living solutions in community debate,0,Kam Lake candidates trade cost of living solutions in community debate. 6 candidates in crowded field find common ground on most issues
66,Edmonton-Strathcona is the lone riding for the federal NDP,2019-08-25,"Federal NDP leader Singh makes stop in Edmonton, party's lone Alberta riding",0,"Federal NDP leader Singh makes stop in Edmonton, party's lone Alberta riding. Edmonton-Strathcona is the lone riding for the federal NDP"
6,"In a lot of aspects ... it’s money that we’re not taking in,' said N.W.T. Finance Minister Caroline Wawzonek",2020-04-09,Where is the N.W.T.'s $21.5M COVID-19 relief package coming from?,0,"Where is the N.W.T.'s $21.5M COVID-19 relief package coming from?. In a lot of aspects ... it’s money that we’re not taking in,' said N.W.T. Finance Minister Caroline Wawzonek"
87,Signs that financial strains are higher here in Canada,2019-06-10,Three reasons Canadians will feel the pain of the next recession more than Americans,0,Three reasons Canadians will feel the pain of the next recession more than Americans. Signs that financial strains are higher here in Canada
38,"Some are angry, others are optimistic — but there's no shortage of opinion",2019-12-07,The day after the deal: How do Calgarians feel about funding a new arena?,0,"The day after the deal: How do Calgarians feel about funding a new arena?. Some are angry, others are optimistic — but there's no shortage of opinion"
54,"Northerners say they've heard promises, but see little action on critical issues",2019-10-15,Nothing short of disappointing': North a low priority in federal election,0,"Nothing short of disappointing': North a low priority in federal election. Northerners say they've heard promises, but see little action on critical issues"
39,The board has begun a search to select the next Governor of the Bank,2019-12-06,Bank of Canada governor Stephen Poloz to step down June 2020,0,Bank of Canada governor Stephen Poloz to step down June 2020. The board has begun a search to select the next Governor of the Bank
39,The board has begun a search to select the next Governor of the Bank,2019-12-06,Bank of Canada governor Stephen Poloz to step down June 2020,0,Bank of Canada governor Stephen Poloz to step down June 2020. The board has begun a search to select the next Governor of the Bank
50,"Provincial, municipal policy will have a more direct effect",2019-10-27,What a Liberal minority government means to Vancouver real estate,0,"What a Liberal minority government means to Vancouver real estate. Provincial, municipal policy will have a more direct effect"
52,Nutritious food basket survey calculates cost of healthy food in region,2019-10-18,Paying for healthy food and rent 'absolutely impossible' for many in K-W,0,Paying for healthy food and rent 'absolutely impossible' for many in K-W. Nutritious food basket survey calculates cost of healthy food in region
104,Manulife plans to more than double assets in its wealth unit and hire five new portfolio managers,2019-02-21,Manulife zeroes in on Canada's rich as it looks to grab a bigger slice of growing wealth industry,0,Manulife zeroes in on Canada's rich as it looks to grab a bigger slice of growing wealth industry. Manulife plans to more than double assets in its wealth unit and hire five new portfolio managers
50,"Provincial, municipal policy will have a more direct effect",2019-10-27,What a Liberal minority government means to Vancouver real estate,0,"What a Liberal minority government means to Vancouver real estate. Provincial, municipal policy will have a more direct effect"
55,Fort McMurray has become a showcase for the debt troubles many Canadians are facing,2019-10-11,From binge to bust: A Canadian oil town lines up at the food bank,0,From binge to bust: A Canadian oil town lines up at the food bank. Fort McMurray has become a showcase for the debt troubles many Canadians are facing
103,Bank of Canada Governor Stephen Poloz acknowledges he's getting heat over higher borrowing costs from Canadians themselves,2019-03-14,Why central banks — including Canada's — are finding it so hard to get interest rates back to 'normal' territory,0,Why central banks — including Canada's — are finding it so hard to get interest rates back to 'normal' territory. Bank of Canada Governor Stephen Poloz acknowledges he's getting heat over higher borrowing costs from Canadians themselves
24,Also: The biggest players in battery storage,2020-02-14,How produce stickers contribute to climate change,0,How produce stickers contribute to climate change. Also: The biggest players in battery storage
50,"Provincial, municipal policy will have a more direct effect",2019-10-27,What a Liberal minority government means to Vancouver real estate,0,"What a Liberal minority government means to Vancouver real estate. Provincial, municipal policy will have a more direct effect"
14,"33.5% of Canadians live in multi-family dwellings, according to the 2016 census",2020-03-26,Social distancing is important. But what if you live in an apartment tower with shared spaces?,0,"Social distancing is important. But what if you live in an apartment tower with shared spaces?. 33.5% of Canadians live in multi-family dwellings, according to the 2016 census"
98,"Falling resource production was the main culprit, with the mining and oil and gas sector down 1.6% — its sixth consecutive drop",2019-04-30,Canada’s economy unexpectedly shrinks as resource sector stalls,0,"Canada’s economy unexpectedly shrinks as resource sector stalls. Falling resource production was the main culprit, with the mining and oil and gas sector down 1.6% — its sixth consecutive drop"
99,But underlying demand was weaker than the headline number,2019-04-26,Trump hails America’s blockbuster GDP growth — 'far higher than the high expectations',0,Trump hails America’s blockbuster GDP growth — 'far higher than the high expectations'. But underlying demand was weaker than the headline number
24,Also: The biggest players in battery storage,2020-02-14,How produce stickers contribute to climate change,0,How produce stickers contribute to climate change. Also: The biggest players in battery storage
6,"In a lot of aspects ... it’s money that we’re not taking in,' said N.W.T. Finance Minister Caroline Wawzonek",2020-04-09,Where is the N.W.T.'s $21.5M COVID-19 relief package coming from?,0,"Where is the N.W.T.'s $21.5M COVID-19 relief package coming from?. In a lot of aspects ... it’s money that we’re not taking in,' said N.W.T. Finance Minister Caroline Wawzonek"
59,"Lender is considering issuing two residential mortgage-backed securities each year, helping to establish private RMBS market in Canada",2019-09-24,Home Capital gives Canada’s mortgage-backed market a boost,0,"Home Capital gives Canada’s mortgage-backed market a boost. Lender is considering issuing two residential mortgage-backed securities each year, helping to establish private RMBS market in Canada"
35,Liberals' promised tax cut may help 20 million Canadians - but only a little,2019-12-31,Are 2020's tax changes 'significant' or 'a wash'?,0,Are 2020's tax changes 'significant' or 'a wash'?. Liberals' promised tax cut may help 20 million Canadians - but only a little
103,Bank of Canada Governor Stephen Poloz acknowledges he's getting heat over higher borrowing costs from Canadians themselves,2019-03-14,Why central banks — including Canada's — are finding it so hard to get interest rates back to 'normal' territory,0,Why central banks — including Canada's — are finding it so hard to get interest rates back to 'normal' territory. Bank of Canada Governor Stephen Poloz acknowledges he's getting heat over higher borrowing costs from Canadians themselves
14,"33.5% of Canadians live in multi-family dwellings, according to the 2016 census",2020-03-26,Social distancing is important. But what if you live in an apartment tower with shared spaces?,0,"Social distancing is important. But what if you live in an apartment tower with shared spaces?. 33.5% of Canadians live in multi-family dwellings, according to the 2016 census"
77,"Renovation and construction dot Tyendinaga Mohawk Territory in Ontario, much of it fuelled by marijuana",2019-07-21,"THC slushies, pirate radio and the cannabis-driven boom in a Mohawk community",0,"THC slushies, pirate radio and the cannabis-driven boom in a Mohawk community. Renovation and construction dot Tyendinaga Mohawk Territory in Ontario, much of it fuelled by marijuana"
61,Rylund Johnson and Jan Vallillee challenge incumbent Cory Vanthuyne in Yellowknife riding,2019-09-18,The candidates: Yellowknife North,0,The candidates: Yellowknife North. Rylund Johnson and Jan Vallillee challenge incumbent Cory Vanthuyne in Yellowknife riding
20,"Residential starts slipped 3.6 per cent to a 1.57 million annualized rate, still the second-fastest pace of the expansion, after an upwardly revised 1.63 million pace in the prior month, according to government figures released Wednesday. January starts exceeded the median estimate in a Bloomberg survey of economists. Permits, a proxy for future construction, advanced 9.2 per cent to a 1.55 million rate, the highest since March 2007.",2020-02-19,"U.S. housing starts fall from 13-year high, while permits surge",0,"U.S. housing starts fall from 13-year high, while permits surge. Residential starts slipped 3.6 per cent to a 1.57 million annualized rate, still the second-fastest pace of the expansion, after an upwardly revised 1.63 million pace in the prior month, according to government figures released Wednesday. January starts exceeded the median estimate in a Bloomberg survey of economists. Permits, a proxy for future construction, advanced 9.2 per cent to a 1.55 million rate, the highest since March 2007."
90,Newsletter: A closer look at the day's most notable stories,2019-05-27,Why the Fiat Chrysler-Renault merger proposal is more shotgun wedding than fairy-tale romance,0,Why the Fiat Chrysler-Renault merger proposal is more shotgun wedding than fairy-tale romance. Newsletter: A closer look at the day's most notable stories
76,‘I wouldn't want to see some markets cool a lot more than they have’,2019-07-25,Royal Bank CEO says housing market now ‘well-balanced’ but stress test could be tweaked,0,Royal Bank CEO says housing market now ‘well-balanced’ but stress test could be tweaked. ‘I wouldn't want to see some markets cool a lot more than they have’
69,People are doing things like installing wood-burning stoves ... they're really moving in',2019-08-15,"You aren't allowed to live in your RV year round, regional district warns",0,"You aren't allowed to live in your RV year round, regional district warns. People are doing things like installing wood-burning stoves ... they're really moving in'"
14,"33.5% of Canadians live in multi-family dwellings, according to the 2016 census",2020-03-26,Social distancing is important. But what if you live in an apartment tower with shared spaces?,0,"Social distancing is important. But what if you live in an apartment tower with shared spaces?. 33.5% of Canadians live in multi-family dwellings, according to the 2016 census"
55,Fort McMurray has become a showcase for the debt troubles many Canadians are facing,2019-10-11,From binge to bust: A Canadian oil town lines up at the food bank,0,From binge to bust: A Canadian oil town lines up at the food bank. Fort McMurray has become a showcase for the debt troubles many Canadians are facing
2,Quebec is urging its population to buy from local firms through an online directory of retailers called Le Panier Bleu,2020-04-25,A fight against Amazon becomes a state matter in Quebec,0,A fight against Amazon becomes a state matter in Quebec. Quebec is urging its population to buy from local firms through an online directory of retailers called Le Panier Bleu
33,"It's been a long and strange trip,' says urban planning professor Andy Yan",2020-01-01,Looking back at a decade of Vancouver real estate,0,"Looking back at a decade of Vancouver real estate. It's been a long and strange trip,' says urban planning professor Andy Yan"
6,"In a lot of aspects ... it’s money that we’re not taking in,' said N.W.T. Finance Minister Caroline Wawzonek",2020-04-09,Where is the N.W.T.'s $21.5M COVID-19 relief package coming from?,0,"Where is the N.W.T.'s $21.5M COVID-19 relief package coming from?. In a lot of aspects ... it’s money that we’re not taking in,' said N.W.T. Finance Minister Caroline Wawzonek"
44,"Rosenberg is starting his own independent consulting firm, Rosenberg Research and Associates",2019-11-19,David Rosenberg leaving Gluskin Sheff to start his own research firm,0,"David Rosenberg leaving Gluskin Sheff to start his own research firm. Rosenberg is starting his own independent consulting firm, Rosenberg Research and Associates"
87,Signs that financial strains are higher here in Canada,2019-06-10,Three reasons Canadians will feel the pain of the next recession more than Americans,0,Three reasons Canadians will feel the pain of the next recession more than Americans. Signs that financial strains are higher here in Canada
17,Rates for 30-year U.S. mortgages tumbled to the lowest on record as fears of a blow to the economy from the coronavirus sent investors rushing to the safety of Treasuries.,2020-03-05,U.S. mortgage rates sink to a record low on COVID-19 fears,0,U.S. mortgage rates sink to a record low on COVID-19 fears. Rates for 30-year U.S. mortgages tumbled to the lowest on record as fears of a blow to the economy from the coronavirus sent investors rushing to the safety of Treasuries.
22,Utility to spend millions on 100 solar-powered houses in Halls Creek area of Moncton,2020-02-19,Details scarce on NB Power plan to begin building solar-powered neighbourhood this year,0,Details scarce on NB Power plan to begin building solar-powered neighbourhood this year. Utility to spend millions on 100 solar-powered houses in Halls Creek area of Moncton
77,"Renovation and construction dot Tyendinaga Mohawk Territory in Ontario, much of it fuelled by marijuana",2019-07-21,"THC slushies, pirate radio and the cannabis-driven boom in a Mohawk community",0,"THC slushies, pirate radio and the cannabis-driven boom in a Mohawk community. Renovation and construction dot Tyendinaga Mohawk Territory in Ontario, much of it fuelled by marijuana"
34,Liberals' promised tax cut may help 20 million Canadians - but only a little,2019-12-31,Are 2020's tax changes 'significant' or 'a wash'?,0,Are 2020's tax changes 'significant' or 'a wash'?. Liberals' promised tax cut may help 20 million Canadians - but only a little
73,"The benchmark price rose 4.4 per cent to $800,900, largely driven by gains in the condo segment",2019-08-06,"Toronto home sales jump 24%, prices climb amid housing supply crunch",1,"Toronto home sales jump 24%, prices climb amid housing supply crunch. The benchmark price rose 4.4 per cent to $800,900, largely driven by gains in the condo segment"
21,A request for a Conestoga Hut pilot project will be put forward to a city committee today,2020-02-19,Councillor pushes for micro-structure homeless solution,1,Councillor pushes for micro-structure homeless solution. A request for a Conestoga Hut pilot project will be put forward to a city committee today
91,"Move to towns near secondary cities is growing in popularity, real estate agents say",2019-05-26,Homebuyers escape high housing costs by relocating to secondary cities,1,"Homebuyers escape high housing costs by relocating to secondary cities. Move to towns near secondary cities is growing in popularity, real estate agents say"
25,Canadian builders began 2020 with a strong rebound in housing starts that is good news for the nation’s increasingly tight real estate markets.,2020-02-10,Condo gains push Canadian housing starts to a 4-month high,1,Condo gains push Canadian housing starts to a 4-month high. Canadian builders began 2020 with a strong rebound in housing starts that is good news for the nation’s increasingly tight real estate markets.
43,Compared to a 3.7 per cent national increase for the average home price,2019-11-27,"Hamilton-Burlington average home price to rise 3.8 per cent in 2020, ReMax estimates",1,"Hamilton-Burlington average home price to rise 3.8 per cent in 2020, ReMax estimates. Compared to a 3.7 per cent national increase for the average home price"
82,"Plans call for two office towers, of 58 and 48 stories, about 800 rental apartments across two buildings and 200,000 square feet for retail",2019-06-26,Oxford Properties Group is planning one of Canada's biggest real estate projects in Toronto,1,"Oxford Properties Group is planning one of Canada's biggest real estate projects in Toronto. Plans call for two office towers, of 58 and 48 stories, about 800 rental apartments across two buildings and 200,000 square feet for retail"
73,"The benchmark price rose 4.4 per cent to $800,900, largely driven by gains in the condo segment",2019-08-06,"Toronto home sales jump 24%, prices climb amid housing supply crunch",1,"Toronto home sales jump 24%, prices climb amid housing supply crunch. The benchmark price rose 4.4 per cent to $800,900, largely driven by gains in the condo segment"
29,"Canadian home sales dropped in December, but prices continued to rise as demand outstripped a dwindling supply of units available for purchase, particularly in Toronto.",2020-01-15,Dwindling Toronto supply drags Canadian home sales lower,1,"Dwindling Toronto supply drags Canadian home sales lower. Canadian home sales dropped in December, but prices continued to rise as demand outstripped a dwindling supply of units available for purchase, particularly in Toronto."
