Column1,source,author,title,description,title_desc_sent_1,sent_1_note,title_desc_sent_2,sent_2_note,publishedAt,url,urlToImage,content,content_1_sent,content_1_note,content_2_sent,content_1_note2
102,"{'id': 'fp-bloomberg-news', 'name': 'Bloomberg News From FP'}",Theophilos Argitis,"The Bank of Canada has learned a few things about targeting inflation, and it's sharing lessons with the Fed",The bar to change is high,0,,0,,6/4/2019,https://business.financialpost.com/news/economy/bank-of-canadas-lessons-for-the-fed-bar-to-change-is-high,https://financialpostcom.files.wordpress.com/2019/06/poloz.jpg,"Don’t bet on Federal Reserve officials to overhaul how they target inflation if the experience of counterparts at the Bank of Canada is anything to go by.As Fed policy makers meet in Chicago this week to debate whether to change their inflation target, they have been sharing notes with counterparts north of the border where mandate reviews have been regularly undertaken over the past two decades.The lesson they’ll learn is that the bar to change is high.Every five years, the Bank of Canada reassesses its monetary policy guidelines, not unlike what the Fed is currently doing, including a conference this week on alternatives. While the research surrounding Canada’s reviews has been serious, the end result each time has only been minor changes.The biggest tweak, made in 2011, gave the Bank of Canada more time to reach its target. The underlying objective — to focus exclusively on price stability and use 2 per cent inflation as an operational guide — has been largely untouched.So why hasn’t the case for change been more compelling?Officials at the Bank of Canada, whose next mandate renewal takes place in 2021, boil it down to a few things:– The system is not perfect, but the framework has been largely successful even with the recent difficulties in hitting the target. Price pressures and inflation expectations are stable, and economic cycles over the past two decades have been less volatile than has been historically the case.– One of the biggest benefits of inflation targeting is it’s much easier to communicate, and for people to understand, than more complex approaches.– Perhaps more importantly is an acknowledgment that there is a false precision to the whole business of inflation targeting. Economics isn’t an exact-enough science to really allow them to get it perfectly, which is why Canadian policy makers are happy to allow inflation to move within a range — 1 per cent to 3 per cent — and would become worried only if they see a real risk of the band being breached. The 2 per cent “target” is simply the midpoint.“For now what we’ve got is the inflation target and it’s done a good job for us,” is how Bank of Canada Governor Stephen Poloz recently put it.On the idea of average inflation targeting being touted widely, for example, Poloz says it makes a lot of sense theoretically “but in practice, I’d need to be persuaded myself.”“The ability to let it cruise above 2 and know exactly when to prevent it from continuing on towards 3 is a lot harder than rocket science,” said Poloz. It’s “really hard to pull off and risky on the upside.”That doesn’t mean things won’t change. Poloz and his main deputy overseeing the review, Carolyn Wilkins, seem to be open to new ideas, particularly given how monetary policy is becoming increasingly constrained by low interest rates and inflation. That’s a world where the central bank has limited firepower to fight a recession, even as cheap money threatens to fuel the financial imbalances that led to the last global crisis.As a result, the latest review underway at the Bank of Canada seems to be the most ambitious yet. Alternatives under consideration include raising the inflation target, targeting the price level, developing a dual mandate, targeting nominal GDP and even average inflation targeting.Yet, Canadian monetary policymakers are also quick to point out that there are limits to what central banks can do to solve all the economy’s ills. Government policy too, they point out, has an important role, particularly in tackling structural issues.Bloomberg.com",,,,
103,"{'id': 'fp-bloomberg-news', 'name': 'Bloomberg News From FP'}",Esteban Duarte,Canada's yield curve inverts the most in 12 years on Trump's Mexico tariffs threat,Investors are worried the tariffs will derail the revised NAFTA,-1,mention of tariff threat,-1,,5/31/2019,https://business.financialpost.com/investing/canadas-yield-curve-inverts-the-most-in-12-years-on-trumps-mexico-tariffs-threat?video_autoplay=true,https://financialpostcom.files.wordpress.com/2019/05/yield-curves.jpg,"The yield curve on Canadian government bonds inverted the most since early 2007 as investors flocked to bonds on concern that Donald Trump’s surprise threat to impose tariffs on Mexican imports could derail the revised North American Free Trade Agreement.Canada’s 10-year yields plunged to trade 17 basis points less than 3-month notes, according to data compiled by Bloomberg. The 10-year yield fell five basis points to 1.51 per cent, the lowest in two years. An inverted yield curve, in which short-term rates are higher than longer-term yields, is considered by some economists a signal that a recession is looming.Investors are buying long-term bonds after President Trump announced Thursday evening a plan to impose a 5 per cent tariff on imports from Mexico to force the Latin American nation to bolster efforts to stop illegal immigration. The move came just hours after Vice President Mike Pence promised to approve the U.S.-Mexico-Canada Agreement this year, in a meeting in Ottawa with Prime Minister Justin Trudeau.The “new threats of U.S. tariffs on Mexico – even as passage of the new USMCA seemed to be getting closer — is a reminder that no trade agreement or past indications of goodwill is really full protection against a re-emergence of tensions with the U.S. under the Trump administration, ” said Nathan Janzen, an analyst at Royal Bank of Canada, in a research note. “That uncertainty will remain a headwind for business investment spending in particular.”The increased trade tensions threaten a Canadian economy that is showing signs of emerging from its first-quarter slump. The economy grew by 0.5 per cent in March, topping estimates, after an expansion of just 0.4 per cent for the first three months of the year, Statistics Canada reported Friday.“The current economic backdrop still looks okay, and better than quarterly GDP growth headlines in the last couple of quarters would imply,” said Janzen. “There is still plenty of uncertainty about the outlook to keep the BoC on the sidelines in terms of any future interest rate hikes for now.”Bloomberg.com",,,,
104,"{'id': 'fp-bloomberg-news', 'name': 'Bloomberg News From FP'}",Chris Fournier,"Canadians' insolvency problems might not be as bad as everyone thinks, C.D. Howe says",Released figures don't distinguish between cash flow and balance sheet insolvencies and one is worse than the other,1,,1,,5/23/2019,https://business.financialpost.com/news/economy/canadians-insolvency-problems-might-not-be-as-bad-as-everyone-thinks-c-d-howe-says,https://financialpostcom.files.wordpress.com/2019/05/empty-wallet.jpg,"The increase in Canadian insolvency filings may be less serious than previously thought, according to one of the country’s top economic research institutions.Consumer insolvencies in Canada rose to the highest in eight years in March. However, it’s difficult to know “how loudly the alarm bell is ringing” because the publicly released figures don’t distinguish between cash flow and balance sheet insolvencies, the C.D. Howe Institute said in a blog posting.Balance sheet insolvency is when a person is still unable to pay off debts, even after selling off all of their assets. Cash flow insolvency, on the other hand, is when a person can’t pay off debts because of difficulties selling their assets. Of the two, balance sheet insolvency is more serious.“It’s hard to sell your house at a moment’s notice, but that’s really a matter of being illiquid, and not what economists would typically think of as insolvency,” said Jeremy Kronick, associate director of research at C.D. Howe and one of the report’s authors. “There’s a big difference between selling all your assets and still being in debt, versus selling them all and not.”There's a big difference between selling all your assets and still being in debt, versus selling them all and notAlong with near-record debt-service ratios and rising borrowing costs, rising insolvencies are adding to concern about the sustainability of the country’s lofty household debt levels. To determine how significant the increase in insolvencies is, Kronick argues data at the individual level is needed.The Ottawa-based Office of the Superintendent of Bankruptcies separates insolvencies into bankruptcies and so-called proposals, when a debtor agrees with creditors to pay off a certain portion of the debt over time. The OSB’s monthly and quarterly reports give the volume of insolvencies, without disclosing liabilities and assets. It discloses those in its annual reports, but aggregated by city and region.“Bankruptcies and consumer proposals include both cash-flow and balance sheet insolvencies,” a spokesman for the OSB said by email. “No distinction is made under the Bankruptcy and Insolvency Act between those two types of insolvencies.”In addition to calling for more detailed insolvency data, the researchers argue some of the warnings about Canada’s rising debt loads may be overstated, given the country’s debt-to-net worth ratio has stayed relatively constant at 20% since 2007, even though debt-to-GDP has risen to 100%, from 75%.“We’re not saying all’s well,” Kronick said. “We’re just trying to say there’s a big difference that we should recognize, but we can’t because we don’t have enough here to tell us.”Bloomberg.com",,,,
106,"{'id': 'fp-bloomberg-news', 'name': 'Bloomberg News From FP'}",Craig Torres,Fed signals patience on rate moves ‘for some time’,No strong case to move in either direction,0,interest-rate related,0,,5/22/2019,https://business.financialpost.com/news/economy/fed-minutes-signal-patience-on-rate-moves-for-some-time,https://financialpostcom.files.wordpress.com/2019/05/federal-rserve.jpg,"Federal Reserve officials judged at their latest meeting that their patient approach to interest-rate change would be appropriate “for some time,” and many sided with Chairman Jerome Powell’s view that the recent dip in inflation was probably temporary.“Members observed that a patient approach to determining future adjustments to the target range for the federal funds rate would likely remain appropriate for some time,” according to minutes of the Federal Open Market Committee’s April 30-May 1 meeting released Wednesday in Washington.U.S. stocks remained lower and Treasuries held gains, as the minutes reinforced the message from Powell’s post-meeting press conference, at which he said the level of interest rates was appropriate for now and there wasn’t a strong case to move in either direction. The record also showed officials becoming more optimistic about the U.S. 2019 economic outlook before President Donald Trump’s decision to raise tariffs on Chinese imports. They also had a debate about the future composition of the bond portfolio.Many participants viewed the recent easing in inflation “as likely to be transitory, and participants generally anticipated that a patient approach to policy adjustments was likely to be consistent with sustained expansion of economic activity, strong labor market conditions, and inflation near the committee’s symmetric 2 per cent objective,” the minutes said.The Fed’s preferred gauge of price pressures, excluding food and energy, slowed to a 1.6 per cent increase in the 12 months through March despite solid economic growth and a tight labour market.The FOMC at the meeting left its benchmark policy rate unchanged in a 2.25 per cent to 2.5 per cent target range and reiterated its pledge to be “patient” in weighing future moves. The committee next gathers on June 18-19.Fed officials received a staff presentation on two approaches to adjusting the maturity composition of the central bank’s portfolio. One approach would return the portfolio to a composition similar to outstanding Treasury securities, while another would result in a shorter-term maturity structure of three years or less.The staff analysis showed that a move to the shorter-term portfolio “would put significant upward pressure on term premiums and imply that the path of the federal funds rate would need to be correspondingly lower to achieve the same macroeconomic outcomes as in the baseline outlook,” the minutes said.In their discussion of a portfolio proportional to the Treasury market, “participants observed that moving to this target” of portfolio composition “would not be expected to have much effect on current staff estimates of term premiums and thus would likely not reduce the scope for lowering the target range for the federal funds rate target in response to adverse economic shocks.”Several participants judged that the proportional approach would be “well aligned with the committee’s previous statements that changes in the target range for the federal funds rate are the primary means by which the committee adjusts the stance of monetary policy.” At the same time, some of the debate focused on how much capacity each strategy would allow for adding economic stimulus through a maturity extension program.Investors have been betting the Fed will cut interest rates later this year partly on concern over inflation running persistently below its 2 per cent target, which prices have done for most of the last seven years.On the economic outlook, “many participants suggested that their own concerns from earlier in the year about downside risks from slowing global economic growth and the deterioration in financial conditions or similar concerns expressed by their business contacts had abated,” according to the minutes.GDP expanded at a 3.2 per cent annual pace in the first quarter,surpassing expectations, and unemployment hit a 49-year low in April. The U.S. expansion is on track to become the longest on record in July.With assistance from Jordan Yadoo.Bloomberg.com",,,,
107,"{'id': 'fp-bloomberg-news', 'name': 'Bloomberg News From FP'}",Reade Pickert and Jeff Kearns,Trump hails America’s blockbuster GDP growth — 'far higher than the high expectations',But underlying demand was weaker than the headline number,1,headline more important,0,Balanced out,4/26/2019,https://business.financialpost.com/news/economy/u-s-growth-of-3-2-tops-forecasts-on-trade-inventory-boost,https://financialpostcom.files.wordpress.com/2019/04/trump.jpg,"U.S. economic growth accelerated in the first quarter on a big boost from inventories and trade that offset slowdowns in consumer and business spending, with President Donald Trump touting the report as much stronger than expected.Gross domestic product expanded at a 3.2 per cent annualized rate in the January-March period, according to Commerce Department data Friday that topped all forecasts in a Bloomberg survey calling for 2.3 per cent growth. That followed a 2.2 per cent advance in the prior three months.The numbers may bolster hopes that growth is stabilizing after its recent soft patch. Trump, speaking with reporters before departing on a trip on Air Force One, said the GDP numbers were “far higher than the high expectations.”But underlying demand was weaker than the headline number indicated. Consumer spending, the biggest part of the economy, rose a slightly-above-forecast 1.2 per cent, while business investment cooled. A Federal Reserve-preferred inflation measure, the personal consumption expenditures price index excluding food and energy, slowed to 1.3 per cent, well below policy makers’ 2 per cent objective.Even so, the data showing faster growth and tame inflation helped push Treasury yields lower Friday. U.S. stocks were little changed after paring earlier losses.The first acceleration in GDP since mid-2018 reflected the largest combined boost since 2013 for two typically volatile components — inventories and trade — that could weigh on the economy later in the year. While steady wage gains and the Fed’s forbearance on interest-rate hikes will help make the expansion the nation’s longest on record in July, the fading impact of tax cuts and a global slowdown mean President Donald Trump’s goal of sustained 3 per cent growth will still be difficult to reach.While 3.2 per cent is a “great number,” consumer spending “has to get stronger for the economy to remain in an expansion,” said Michael Gapen, chief U.S. economist at Barclays Plc. “We think it will, but it’s not a silver lining. Underneath the hood, household spending was soft and further expansion is going to require households to get back to a normal space of spending.”“While this is encouraging news at face value, particularly given the growth concerns that rattled economic sentiment around the turn of the year, a closer inspection exposes a much more sluggish underlying profile. Much of what made first-quarter GDP look great, will make second-quarter GDP look considerably weaker — namely an unaddressed inventory overhang.” — Carl Riccadonna and Yelena Shulyatyeva, economistsThe growth pickup mainly reflected a downturn in imports, greater state and local government spending, and rising inventories that were partially offset by slower consumer spending and fixed investment, the Commerce Department said in a statement Friday with the GDP data.The pickup in growth came despite the federal government shutdown through most of January, which subtracted 0.3 percentage point from the quarterly growth pace on the reduction in services. Commerce said the closure also chopped the fourth quarter by 0.1 point, while adding that the full effects can’t be quantified.Other recent reports have pointed to signs of strength, with March retail sales rebounding and a proxy for business investment rising sharply. U.S. stocks also rallied the most since 2009 in the first quarter and this month extended gains to a record, easing some concern about the durability of growth.Fed policy makers next week are expected to hold interest rates steady while making adjustments to their characterization of the economy to reflect the firmer data.At the same time, trade tension is fuelling concern about the world economy, with the International Monetary Fund cutting its global growth outlook to the lowest since the financial crisis. Data this week showed world trade volumes falling the most since 2009 in the three months through February, while export-dependent South Korea saw its biggest GDP contraction in a decade.Friday’s report showed net exports added 1.03 percentage point to growth while rising private inventories added 0.65 point. The combined boost of 1.68 point was the biggest in six years.Excluding government and the volatile trade and inventory components, final sales to private domestic purchasers cooled to a 1.3 per cent pace that was the slowest since 2013. Economists monitor this measure for a better sense of underlying demand, especially in a period like the first quarter when rising inventories and a narrower trade deficit propped up GDP.The report showed non-residential business investment rose 2.7 per cent, reflecting the third straight decline in structures and a 0.2 per cent advance for equipment spending that was the weakest since 2016.Residential real estate was a drag on growth for the fifth straight quarter, contracting at a 2.8 per cent annual pace and subtracting 0.11 percentage point from the pace of GDP gains, as housing starts and sales remained relatively sluggish. At the same time, the sector is starting to regain some steam amid lower mortgage rates and more-affordable properties.With assistance from Kristy Scheuble, Sophie Caronello, Shelly Hagan, Alyza Sebenius, Alister Bull and Justin SinkBloomberg.com",,,,
111,"{'id': 'fp-bloomberg-news', 'name': 'Bloomberg News From FP'}",Theophilos Argitis,"Stephen Poloz confident slowdown is temporary, but low rates still needed",Governor’s speech suggests Bank of Canada rates won’t be moving up or down any time soon,-1,,-1,,4/1/2019,https://business.financialpost.com/news/economy/poloz-confident-slowdown-is-temporary-but-stimulus-still-needed?video_autoplay=true,https://financialpostcom.files.wordpress.com/2019/04/stephen-poloz2.jpg,"Bank of Canada Governor Stephen Poloz said policy makers will need to keep interest rates stimulative for now to help the economy adjust to lower oil prices and trade uncertainty, while expressing confidence the country will emerge from its current soft patch.In a speech in Iqaluit, the capital of the northern territory of Nunavut, Poloz said global economic underperformance, coupled with a housing sector that is taking longer to adjust to tighter mortgage rules and higher rates, necessitates that policy makers continue to give the expansion a nudge.“That is why we said at our last interest rate announcement in March that the economic outlook continues to warrant a policy interest rate that is below the neutral range to help the economy work through this downshift in growth and keep inflation close to target,” Poloz said, according to prepared remarks.At the same time, Poloz used much of the speech to tout the economy’s ability to adjust, aided by a flexible exchange rate, and to find new sources of growth. He cited recent data — the latest GDP number showed the economy expanded at a better-than-expected 0.3 per cent pace in January — to highlight his optimism a recent slowdown will be temporary.“There are challenges in the Canadian and global economies that we need to manage, but there are clear signs that Canada is adjusting to the challenges,” he said. “Recent economic data have been generally consistent with our expectation that the period of below-potential growth will prove to be temporary.”Poloz’s comments are the first since a segment of Canada’s yield curve considered a potential recession signal inverted March 22 for the first time in more than a decade, prompting investors to speculate the Bank of Canada’s next move will be a rate cut instead of an increase.Poloz is one of the few central bankers worldwide still talking about the need — at least over time — for rates to move higher. He didn’t make any explicit reference in his speech about raising borrowing costs, but his comment that interest rates remain below neutral suggest the Bank of Canada’s models still see scope for borrowing costs to continue rising in the longer term — unless officials dramatically change their estimates for neutral.The Bank of Canada’s latest estimates put the neutral rate at between 2.5 per cent and 3.5 per cent, versus a policy rate of 1.75 per cent.In his remarks, the Canadian central banker highlighted how the global economy has seen a slowdown in trade and investment because of heightened trade uncertainty, and he warned the impact could be permanent even if tensions are resolved.But Poloz used much of the speech to strike a positive tone about the economy’s ability to adjust, even in the face of heightened trade uncertainty.He said officials expect both exports and investment to return to “positive growth” later this year. He underscored strength in the labour market and how adjustments to the oil sector will “eventually be completed.” Poloz also cited anecdotal evidence from firms telling officials “they need to make new investments,” aided by recent tax cuts by the federal government on capital costs.The Canadian central banker also highlighted the contributions that a floating exchange rate can make to the adjustment process.“We only have to look back a few years for an example,” said Poloz, “following the oil price collapse of 2015.”He also cited “numerous advantages” beyond natural resources that are acting as buffers for the economy and helping to create growth — including a well-educated workforce growing through immigration, fast growth in key services-related industries and a “portfolio” of trade agreements.In his speech, Poloz said that officials — after taking into account structural adjustments in the oil sector — can “see many areas of encouraging economic growth” in both traditional and cutting-edge export sectors.“These data suggest that the mixed picture offered up by the Canadian economy today reflects some important structural changes beneath the surface,” Poloz said. “Judging what all this means for the outlook for inflation is of course a challenge for us.”Bloomberg.com",,,,
112,"{'id': 'fp-bloomberg-news', 'name': 'Bloomberg News From FP'}",Theophilos Argitis,Bank of Canada’s Stephen Poloz gets chance today to put rate cut speculation on ice,Investors now see a strong chance of a cut by the Bank of Canada over the next 12 months,-1,,-1,,4/1/2019,https://business.financialpost.com/news/economy/poloz-has-chance-with-arctic-speech-to-put-rate-cut-bets-on-ice,https://financialpostcom.files.wordpress.com/2019/04/stephen-poloz.jpg,"Bank of Canada Governor Stephen Poloz has an opportunity Monday to address market expectations that his next move will probably be an interest-rate cut.Poloz speaks in Iqaluit, the capital of the northern territory of Nunavut, in his first appearance since the Federal Reserve’s surprise dovish policy shift two weeks ago triggered concern about the state of the global economy. A segment of Canada’s yield curve considered a potential recession signal inverted March 22 for the first time since 2007. Investors now see a strong chance of a cut by the Bank of Canada over the next 12 months.This raises a major challenge for Poloz, one of the few central bankers worldwide still talking about the need — at least over time — for rates to move higher. Whether he shrugs off the latest market moves remains the big question ahead of the central bank’s next decision on April 24.“We don’t think it’s appropriate to be talking about cutting rates at this juncture,” said Doug Porter, chief economist at Bank of Montreal. Poloz “could take one more turn of the dovish screw, I suppose, by going completely neutral — although I believe it would be more appropriate to do that at the next decision date. ”The gap between Canadian three-month and 10-year rates went negative on March 21, tracking a similar move in the U.S. For investors predicting a recession south of the border, it wouldn’t be far-fetched to assume Canada would be pulled into one as well. All of the country’s last eight recessions have coincided with contractions in the U.S.The Bank of Canada hasn’t said much during the recent turbulence. Its last public communication was a March 14 speech by Senior Deputy Governor Carolyn Wilkins in which she highlighted the vulnerabilities created by global leverage but said the central bank expects the worldwide expansion to continue and Canada’s economic growth to pick up after a weaker-than-expected first half.Her comments reiterated language from the central bank’s decision on March 6, when it left rates unchanged and toned down its conviction that interest rates need to go higher, while sticking to an overall hiking stance.Poloz’s speech, titled the “Importance of Trade,” will be published at 2:55 p.m. Ottawa time. Iqaluit is situated 195 miles south of the Arctic Circle.Even as markets continue to bet on cuts, the data is mixed enough to keep Poloz on the sidelines for the foreseeable future. The latest gross domestic product data show the economy expanded at a 0.3 per cent pace in January, painting a less bleak picture than feared. Growth is tracking an annualized first-quarter pace of more than 1 per cent, a big improvement from the previous quarter’s 0.4 per cent.“The Canadian expansion faces a host of challenges in 2019. Escalating global risks and weaker-than-expected GDP at year-end signal below-trend growth this year. This means inflationary pressures should be subdued, which will allow the Bank of Canada to pause on its path back to neutral to assess the changing landscape.”The Bank of Canada will release a new set of quarterly economic forecasts at its April meeting that will likely be revised down. In January, it forecast growth of 2 per cent in 2018 and 1.7 percent this year. The 2018 number came in at 1.8 per cent. Economists have since lowered estimates for 2019 closer to 1.5 per cent.Policy makers will also use the April meeting to review their neutral interest rate forecast — a key variable for plotting decisions. The measure is used to gauge how stimulative the policy rate is: the bigger the gap between the actual rate and the neutral rate, the more stimulative the policy, while a smaller gap would indicate fewer hikes are required. A downward revision would imply current policy is tighter than previously assumed.Until now, the central bank has estimated the neutral rate is between 2.5 per cent and 3.5 per cent, versus a policy rate of 1.75 per cent.Bloomberg.com",,,,
28,Bloomberg News,Jeff Kearns,U.S. fourth-quarter growth pace revised down to 2.2% from 2.6%,"U.S. economic growth cooled by more than initially reported last quarter on revisions to consumer and government spending, signaling mounting challenges to the expansion as it nears a record duration.",-1,,-1,,3/28/2019,https://www.bnnbloomberg.ca/u-s-fourth-quarter-growth-pace-revised-down-to-2-2-from-2-6-1.1236107,,"U.S. economic growth cooled by more than initially reported last quarter on revisions to consumer and government spending, signaling mounting challenges to the expansion as it nears a record duration. 
 Gross domestic product grew at a 2.2 per cent annualized rate, Commerce Department data showed Thursday, less than the initial 2.6 per cent reading and projections for a revision of 2.3 per cent. Consumer spending, biggest part of the economy, grew at a downwardly revised 2.5 per cent pace that also missed projections. 
 The final reading on a turbulent quarter that included U.S. stocks tumbling to the cusp of a bear market adds to concerns for the world’s biggest economy as global headwinds gather from Europe to China. While Federal Reserve Chairman Jerome Powell said this month that underlying economic fundamentals remain strong, policy makers have cut their outlook for growth this year and next and forecast no interest-rate hikes for 2019. 
 While the expansion is poised to become the nation’s longest on record at midyear, the downward revision indicates that the economy had weaker momentum heading into 2019, when various indicators in housing and manufacturing have been showing signs of cooling. 
 Economists surveyed by Bloomberg project that growth in GDP, which measures the value of all goods and services produced in the country, will slow to 1.5 per cent in the first quarter, the slowest pace in two years. 
 The less-robust reading -- which followed 3.4 per cent growth in the third quarter -- reflected broad revisions to spending on consumer goods, including recreational goods and vehicles. State and local government spending was downwardly revised on investment in structures, while business fixed investment was reduced on software spending. 
 3% Milestone 
 The report kept intact an economic milestone that President Donald Trump has boasted about, as the Republican-backed tax cuts helped bring full-year growth to 3 per cent, as measured on a fourth-quarter-over-fourth-quarter basis. That was the fastest since 2005 and compares with the initial reading of 3.1 per cent. The White House has set a 3 per cent goal for expansion. 
 Meanwhile, there is some risk that Trump’s tariffs could weigh on future growth. Net exports remained a drag on the expansion. 
 Excluding the volatile trade and inventories components of GDP, final sales to domestic purchasers increased at a downwardly revised 2.1 per cent pace after 2.9 per cent in the third quarter. Economists monitor this measure for a better sense of underlying demand. 
 The report also gave the first read on business earnings in the fourth quarter. Pretax corporate profits fell 0.4 per cent from the prior quarter for the first decline since early 2017, though profits still rose 7.4 per cent from a year earlier. 
 While the expansion has moderated, the labor market has remained in generally solid shape despite some recent gyrations. Payrolls grew by an average of 186,000 over the past three months as the unemployment held around the lowest levels in a half century. 
 A separate report from the Labor Department Thursday showed filings for unemployment benefits fell to a two-month low. Jobless claims decreased to 211,000 in the week ended March 23, below what economists had forecast. 
 Get More 
 
 Government spending was revised to a 0.4 per cent annualized drop from an initial reading that showed a 0.4 per cent gain. 
 Inflation remained contained, as the personal consumption expenditures price index, excluding food and energy, rose at a 1.8 per cent pace that was revised up from 1.7 per cent. 
 Gross domestic income, adjusted for inflation, rose 1.7 per cent after a 4.6 per cent gain the prior quarter. 
 Due to the government shutdown in December and January, the advance estimate scheduled for Jan. 30 and second estimate due Feb. 28 were replaced by an “initial” fourth quarter report that combined the first and second readings. The advance first-quarter estimate will be released April 26.",,,,
29,Bloomberg News,Fergal O'Brien,Global economy hits its weakest spell since financial crisis,"The global economy’s sharp loss of speed through 2018 has left the pace of expansion the weakest since the global financial crisis a decade ago, according to Bloomberg Economics.",-1,,-1,,3/11/2019,https://www.bnnbloomberg.ca/global-economy-hits-its-weakest-spell-since-financial-crisis-1.1226802,,"The global economy’s sharp loss of speed through 2018 has left the pace of expansion the weakest since the global financial crisis a decade ago, according to Bloomberg Economics. 
 Its new GDP tracker puts world growth at 2.1 percent on a quarter-on-quarter annualized basis, down from about 4 percent in the middle of last year. While there’s a chance that the economy may find a foothold and arrest the slowdown, “the risk is that downward momentum will be self-sustaining,” say economists Dan Hanson and Tom Orlik. 
 The reasons for hope? The Federal Reserve’s decision to pause its interest-rate hikes, a U.S.-China trade truce and the fading of the shocks that battered Europe in 2018 could mean stabilization is around the corner. Other central banks have also stepped up, with the European Central Bank last week announcing new measures to help the economy through the current weakness. 
 But the global economy is not out of the woods. The OECD’s latest composite leading indicator -- published Monday -- indicates easing momentum in the U.S., the U.K., Canada, and the euro area as a whole, including Germany and Italy. There are, however, signs of stabilization in China. 
 Despite the gloom, ECB policy makers have been keen to put a brave face on the deterioration, pushing the view the euro zone is experiencing a slowdown, not a recession. 
 “We are still seeing robust economic growth, although it’s less strong than before,” Executive Board member Benoit Coeure said in an interview with Italian newspaper Corriere della Sera published Monday. “It will take longer for inflation to reach our objective, but it will get there. We are reacting to the developments we have seen so far.” 
 What Bloomberg Economists Say 
 “The cyclical upswing that took hold of the global economy in mid-2017 was never going to last. Even so, the extent of the slowdown since late last year has surprised many economists, including us.” 
 There has been a modest pickup in some economic numbers recently, though also high-profile disappointments. U.S. retail sales rose in January after the biggest fall in almost a decade in December. A measure that some view as a cleaner gauge of consumer demand jumped 1.1 per cent. 
 Last week, the U.S. reported employers added the fewest jobs in more than two years. There may have been one-off factors to blame, but the scale of the miss puts in focus the idea that the economy’s losing steam. 
 In Germany, industrial output unexpectedly fell in January, though a large upward revision to December nullified some of the gloom. A manufacturing index points to an extended slump, and production has posted year-on-year declines three months in a row.",,,,
30,Bloomberg News,Josh Wingrove,Weak Canadian GDP data opens door for stimulus budget: Scotiabank,"Canada’s sluggish economic data opens the door for Finance Minister Bill Morneau to spend more in his pre-election budget, according to Bank of Nova Scotia.",-1,,-1,,3/1/2019,https://www.bnnbloomberg.ca/weak-canadian-gdp-data-opens-door-for-stimulus-budget-scotiabank-1.1222335,,"Canada’s sluggish economic data opens the door for Finance Minister Bill Morneau to spend more in his pre-election budget, according to Bank of Nova Scotia. 
 “Expect this kind of reading to provide cover for the Federal Government to add stimulus in the March 19th budget,” Derek Holt, head of capital markets economics at Scotiabank, said in a research note Friday. “I wouldn’t be surprised to see the emphasis upon quick shots that get stimulus immediately out the door, like more cash infusions for households as one option.” 
 The data could also raise pressure on Justin Trudeau’s finance minister to ease restrictions on homebuyers, Holt said. Nonetheless, he urged investors not to panic. 
 “I still believe that Q4 softness was transitory and a rebound will be in the cards,” he wrote. The report gives more reason for the Bank of Canada to pause its rate-hike path in the first half of the year, but has no material impact on the second half unless a rebound never materializes, he said.",,,,
